,0,1,2,3,4,5,6,7,8,9,10
3137,946.17615,921.1911,925.225,915.6545,939.9559,945.2696,955.131,937.0591,940.8708,937.3745,936.3907650000001
3138,1001.0438,973.9359,961.8044,961.31506,964.14154,965.2871,983.917,951.8401,971.6145,977.4486,971.2348
3139,1085.9075,1058.2007,1038.9788,1063.8564,1052.4849,1032.6383,1069.9303,1025.6633,1062.1571,1036.1692,1052.5986500000001
3140,1190.1328,1166.3448,1163.8228,1156.6827,1174.6492,1157.2573,1189.4646,1157.4963,1188.3834,1128.17,1167.2403900000002
3141,1274.3655,1253.2904,1237.8127,1241.4712,1268.9131,1233.1824,1278.1611,1243.0116,1280.0339,1216.0282,1252.6270100000002
3142,1333.6099,1323.4059,1294.6232,1292.8352,1306.0807,1288.7339,1313.9763,1276.5278,1335.1089,1273.7246,1303.8626399999998
3143,1327.8245,1311.8514,1295.4937,1308.4127,1304.7354,1289.3984,1320.1726,1287.9879,1330.5339,1276.8778,1305.32883
3144,1339.6213,1339.9905,1326.7108,1355.2622,1321.6946,1336.4276,1330.263,1314.5887,1346.5522,1342.8376,1335.3948500000001
3145,1311.8392,1317.885,1313.3776,1324.6116,1302.4879,1327.7666,1326.0073,1298.0496,1326.9744,1338.2493,1318.7248499999998
3146,1301.247,1291.0458,1314.3943,1321.6067,1297.3171,1300.7539,1316.2008,1308.1086,1318.7792,1320.953,1309.0406400000002
3147,1293.8553,1316.8413,1288.5533,1305.7622,1293.3453,1297.9749,1311.97,1301.6096,1333.31,1313.0317,1305.6253599999998
3148,1325.6782,1335.4423,1306.3411,1315.2292,1315.2195,1322.2603,1333.2174,1318.0762,1355.634,1326.0869,1325.31851
3149,1381.2954,1382.165,1354.6372,1357.7844,1360.6208,1350.3528,1374.7878,1366.0352,1396.2366,1368.3894,1369.23046
3150,1418.9824,1422.9651,1386.349,1406.934,1390.8047,1401.7068,1416.866,1422.1763,1443.9117,1397.5537,1410.8249700000001
3151,1421.6658,1450.3572,1411.3564,1402.3248,1409.1182,1399.5896,1403.5847,1436.6609,1461.4797,1420.218,1421.63553
3152,1398.7502,1408.2207,1383.5676,1399.5109,1390.4341,1394.3481,1385.2781,1385.7759,1403.5562,1389.545,1393.89868
3153,1323.37,1330.0183,1306.5879,1327.0066,1327.686,1321.7021,1326.0549,1312.2867,1326.0024,1315.5547,1321.62696
3154,1213.3939,1218.0688,1216.5066,1208.726,1219.4202,1222.9756,1224.6218,1220.2715,1211.987,1213.6793,1216.9650700000002
3155,1107.22,1090.3475,1119.9209,1110.1127,1106.165,1110.0334,1120.308,1101.6282,1109.3649,1107.0156,1108.2116200000003
3156,1009.94165,1027.8647,1037.513,1021.7753,1029.1101,1034.2988,1035.4786,1019.572,1013.2831,1040.4452,1026.928245
3157,984.9078,977.1863,985.47,974.2566,985.0696,983.53357,996.6545,979.7654,946.3469,971.8817,978.507237
3158,962.33307,945.72766,949.87036,947.0552,943.40576,952.7633,940.34784,948.4223,936.22656,945.8592,947.2011249999999
3159,946.7711,932.2433,952.52856,923.6787,938.6788,940.1569,950.6012,928.5061,931.79724,940.63995,938.560185
3160,950.84216,931.95996,954.6114,919.26166,932.6141,942.46375,943.8757,921.83606,945.47974,931.8181,937.4762630000001
3161,971.8832,972.4601,976.5421,955.972,972.68256,953.84564,975.64185,960.0029,978.11255,963.3108,968.04537
3162,1064.5471,1069.686,1024.4697,1029.9119,1046.3518,1039.4469,1057.504,1039.954,1037.1439,1051.6376,1046.06529
3163,1184.4358,1179.842,1140.7725,1160.6992,1156.2667,1127.4596,1162.7974,1126.25,1181.6932,1127.2368,1154.74532
3164,1285.6895,1256.6243,1254.1025,1234.9583,1261.7755,1228.0605,1270.0222,1252.3435,1272.9966,1219.1738,1253.5746700000002
3165,1331.4867,1299.8855,1286.2227,1297.11,1297.8524,1273.7137,1304.6865,1273.4929,1311.4224,1254.1176,1292.99904
3166,1339.0913,1311.1584,1294.7454,1291.5026,1307.3,1288.4912,1308.868,1292.0281,1321.232,1272.8866,1302.73036
3167,1303.182,1283.9182,1283.5288,1294.6235,1287.1013,1269.7173,1298.1915,1269.3616,1294.3042,1254.6772,1283.8605599999999
3168,1348.1841,1353.2905,1327.5881,1352.5636,1326.2688,1341.6503,1328.87,1310.9059,1338.8352,1352.7114,1338.0867899999998
3169,1317.8888,1333.738,1328.2402,1339.1566,1317.91,1325.0646,1337.158,1315.5667,1330.2788,1344.3674,1328.93691
3170,1318.0933,1327.6542,1339.9349,1337.0895,1323.1941,1306.4983,1332.738,1326.6782,1329.4347,1330.7727,1327.20879
3171,1332.2903,1359.17,1346.5813,1338.1487,1332.6102,1329.8501,1352.8318,1343.2954,1361.3635,1331.5599,1342.77012
3172,1378.7388,1405.4712,1357.1741,1374.1821,1363.7229,1375.4465,1393.0691,1378.5684,1420.1157,1378.7913,1382.5280100000002
3173,1437.2819,1452.5345,1420.2222,1411.9463,1415.2332,1398.4302,1423.2295,1415.6012,1443.2471,1419.4526,1423.71787
3174,1446.5923,1455.4144,1410.3357,1436.8577,1406.2278,1431.7405,1419.8008,1430.6863,1452.2839,1412.8406,1430.278
3175,1414.1206,1430.695,1393.6492,1400.6956,1382.8984,1395.4656,1389.1035,1399.7461,1433.0339,1399.5488,1403.89567
3176,1344.9928,1337.9021,1316.2996,1325.6812,1329.9011,1330.7305,1311.4658,1313.0486,1319.8638,1321.944,1325.18295
3177,1220.3654,1233.4952,1214.5021,1234.907,1239.4888,1224.283,1228.7656,1210.1617,1224.2681,1215.6361,1224.5872999999997
3178,1116.391,1116.2515,1107.5065,1126.3296,1126.19,1116.5596,1120.5643,1102.7625,1105.2327,1110.6635,1114.8451200000002
3179,1032.7842,1029.6603,1038.3933,1058.1788,1027.8226,1031.2087,1050.8655,1031.8037,1031.604,1033.2366,1036.55577
3180,984.96387,994.71655,983.76587,1006.7261,984.7993,986.6161,996.59467,985.9906,973.338,990.2772,988.7788260000001
3181,973.4956,964.6682,952.1546,963.3586,960.6249,963.44824,979.29047,960.9022,931.589,938.4897,958.8021510000001
3182,947.8731,933.2249,935.99243,945.5105,931.15454,948.67065,930.3469,933.36115,930.6123,926.4052,936.315167
3183,930.3458,941.35834,954.2278,936.518,931.255,942.17755,956.2219,921.25574,941.047,930.4011,938.4808230000002
3184,976.3878,993.0271,993.1111,970.5619,962.68585,970.77423,978.4321,966.22614,974.32654,953.16547,973.869823
3185,1053.2655,1075.191,1073.0852,1040.9258,1053.313,1027.3396,1054.4153,1041.5941,1054.1201,1026.6013,1049.9850900000001
3186,1163.323,1184.248,1139.0237,1137.4851,1145.8938,1147.1733,1162.8704,1153.0609,1150.8203,1139.4912,1152.33897
3187,1274.9318,1267.5618,1244.843,1240.5516,1236.1467,1230.0205,1260.2256,1220.2477,1284.6692,1215.8408,1247.50387
3188,1332.1,1305.9156,1302.6711,1291.4587,1301.0903,1288.3298,1323.9717,1298.3799,1310.2454,1285.4058,1303.9568299999999
3189,1343.852,1300.0303,1307.0834,1303.5825,1298.1891,1297.9911,1314.3733,1287.7263,1300.5767,1256.187,1300.95917
3190,1319.0878,1314.2761,1284.1064,1295.6575,1301.6057,1284.6104,1303.6367,1288.7019,1298.4701,1264.1013,1295.42539
3191,1277.4901,1271.39,1276.6638,1270.4088,1267.9298,1263.6152,1288.668,1254.5186,1280.7078,1246.0317,1269.7423800000001
3192,1327.6716,1340.897,1322.4407,1319.1599,1318.6343,1327.0813,1314.6917,1314.381,1337.0535,1340.2673,1326.22783
3193,1308.2356,1330.897,1334.5106,1306.4021,1316.4219,1319.1104,1317.7244,1317.8198,1312.5996,1332.6093,1319.63307
3194,1330.0134,1351.4858,1347.6345,1338.2493,1330.4058,1310.5288,1330.5293,1341.1604,1338.5493,1349.3237,1336.7880300000002
3195,1366.8977,1396.5869,1376.6732,1360.6448,1367.3079,1358.9177,1393.2521,1376.3187,1387.2502,1379.1338,1376.2983
3196,1413.1206,1425.594,1391.0419,1400.0626,1390.2115,1401.7563,1438.9424,1412.2932,1440.2433,1423.248,1413.65138
3197,1436.7522,1447.4717,1420.7355,1408.5881,1422.3359,1411.7067,1414.9017,1420.9175,1437.6643,1418.8711,1423.99447
3198,1399.6997,1418.1838,1380.508,1390.5708,1368.651,1392.3782,1377.8186,1383.3584,1402.1101,1378.0969,1389.13755
3199,1322.7942,1338.1483,1320.2793,1321.9832,1301.8235,1318.5928,1314.19,1311.9216,1327.203,1321.986,1319.89219
3200,1211.9518,1223.2344,1212.3182,1216.515,1217.5269,1214.3523,1226.1047,1206.6743,1204.9508,1205.2914,1213.8919799999999
3201,1121.5503,1116.6797,1114.9712,1120.5114,1120.0588,1103.2924,1123.5193,1102.489,1121.2676,1105.607,1114.99467
3202,1030.4375,1022.3904,1027.508,1054.6492,1035.2174,1025.9874,1039.0258,1026.141,1025.0497,1034.6105,1032.10169
3203,982.5008,961.8445,989.7785,1012.23486,977.95215,972.0846,999.65454,978.76794,977.1906,986.73773,983.874622
3204,953.5309,961.2395,962.1005,976.28265,948.75793,946.771,958.3346,961.60175,951.6359,953.4197,957.3674429999999
3205,951.1828,933.53613,934.3057,956.32965,934.90857,943.12244,963.79565,944.64886,942.1634,934.1748,943.8168
3206,947.03754,932.35266,927.4114,953.5714,925.7553,938.7623,921.989,926.7101,929.1636,922.491,932.52443
3207,973.3554,980.6109,983.15485,974.70447,960.56104,975.12805,986.9418,952.03107,960.7598,959.84235,970.7089730000001
3208,1062.4941,1066.0282,1058.6125,1057.7222,1037.6267,1045.7262,1057.3872,1052.2529,1038.8463,1025.2146,1050.1910899999998
3209,1168.6482,1170.537,1158.4127,1165.8679,1168.2373,1139.933,1176.4271,1155.9235,1143.1907,1119.2871,1156.64645
3210,1268.0574,1266.384,1232.9998,1228.1675,1238.3206,1227.625,1268.6989,1240.2498,1249.5972,1219.1299,1243.92301
3211,1325.0515,1311.0127,1293.8213,1291.0486,1275.0835,1281.5469,1313.4211,1282.9092,1315.39,1269.6042,1295.8889
3212,1324.8667,1309.9935,1306.868,1304.4496,1293.0945,1295.4661,1326.463,1298.2839,1295.1914,1295.3762,1305.00529
3213,1313.1843,1284.7104,1294.7867,1293.0803,1279.8904,1285.4119,1309.5658,1274.1654,1267.4507,1249.0505,1285.1296399999999
3214,1310.5344,1293.9556,1256.0693,1280.189,1272.7522,1261.9979,1283.2457,1260.5326,1259.8403,1241.9609,1272.10779
3215,1263.2029,1247.9529,1258.95,1254.7559,1245.9148,1243.2349,1269.0958,1244.4277,1240.8569,1233.0662,1250.1457999999998
3216,1320.8618,1343.2278,1325.6387,1311.835,1314.3693,1321.2305,1309.9432,1311.2039,1335.2964,1330.0857,1322.3692299999998
3217,1330.2169,1347.0615,1341.9896,1316.0886,1329.0872,1333.846,1335.2107,1326.2009,1336.9105,1340.9802,1333.7592100000002
3218,1371.9438,1380.8956,1356.6658,1368.1245,1370.6912,1363.5261,1368.7229,1360.5515,1385.5912,1382.0771,1370.8789700000002
3219,1403.1218,1432.3513,1396.2942,1401.7478,1413.5658,1395.6927,1428.0138,1378.252,1423.6885,1417.2854,1409.0013300000003
3220,1423.6279,1430.4264,1413.0715,1410.228,1408.4392,1404.7606,1433.758,1399.323,1436.2338,1424.7622,1418.46306
3221,1379.4167,1382.9578,1388.3549,1371.593,1378.3875,1385.9209,1369.9507,1364.6909,1406.1528,1386.8567,1381.42819
3222,1300.5498,1324.8298,1330.263,1309.4482,1300.643,1315.924,1299.1335,1288.7378,1317.867,1302.566,1308.99621
3223,1193.5967,1201.6372,1219.5912,1205.5437,1194.1924,1206.2603,1208.7776,1200.2622,1202.6997,1213.861,1204.6422
3224,1081.9332,1104.2731,1113.0725,1107.3223,1104.5265,1109.0714,1118.0559,1086.912,1093.4487,1101.884,1102.04996
3225,1028.8529,1036.1611,1031.5503,1034.2532,1033.8553,1028.2754,1037.9493,1012.5126,1011.72577,1025.2751,1028.0410970000003
3226,968.4849,971.97754,979.52747,1004.8082,984.7136,964.2891,983.4385,978.214,971.9908,983.9359,979.138001
3227,952.5267,923.99634,961.7077,975.1278,959.44086,946.76355,966.126,939.3238,950.7987,946.4845,952.229595
3228,941.38477,935.0576,958.5378,959.15533,934.0639,920.2522,941.86163,947.5112,935.85693,928.70667,940.238803
3229,950.8579,931.51,940.2292,956.265,927.601,935.3539,957.03284,943.2268,943.9274,936.3293,942.2333339999999
3230,986.2265,978.5331,951.8291,976.54047,949.94556,964.0957,950.36755,954.30664,974.0338,942.97327,962.8851689999999
3231,1060.6719,1070.3278,1044.5376,1038.1149,1039.0068,1056.9302,1059.3401,1024.9192,1050.2281,1023.69104,1046.776764
3232,1170.8586,1178.293,1145.5405,1155.9891,1146.3341,1157.0994,1158.6257,1151.8464,1148.3171,1116.7136,1152.96175
3233,1262.2998,1250.6753,1220.6099,1254.1111,1253.5897,1245.2256,1253.4834,1253.9741,1240.3035,1199.5654,1243.38378
3234,1316.4546,1312.758,1284.5134,1283.0642,1292.6826,1286.6976,1312.6677,1278.32,1292.27,1262.7653,1292.21934
3235,1329.4878,1311.1077,1293.5594,1297.1819,1277.4697,1304.8536,1315.2488,1296.444,1301.7281,1280.9457,1300.8026700000003
3236,1305.6694,1298.3029,1282.4689,1287.6998,1279.1448,1285.3257,1309.3066,1286.3973,1279.8337,1271.292,1288.5441099999998
3237,1283.002,1269.364,1272.6746,1271.1215,1254.4182,1276.352,1279.4847,1240.2924,1259.9021,1237.6814,1264.4292899999998
3238,1287.4819,1271.7776,1239.6768,1253.3308,1248.0427,1252.676,1253.1726,1235.1632,1243.5281,1229.0916,1251.39413
3239,1254.8406,1233.7994,1242.4089,1249.4576,1243.7329,1233.2587,1256.0719,1255.0283,1230.3207,1224.7628,1242.3681800000002
3240,1352.8142,1357.3206,1353.0115,1342.9956,1336.0995,1345.4436,1329.2346,1336.9822,1355.3024,1333.8533,1344.30575
3241,1392.422,1384.492,1384.4626,1364.2358,1366.8135,1383.21,1398.1047,1371.0363,1390.999,1368.9385,1380.47144
3242,1429.9792,1417.0458,1399.8413,1411.4268,1413.0044,1386.7869,1412.417,1420.0303,1431.7795,1403.4141,1412.57253
3243,1412.179,1437.3926,1396.0518,1418.2656,1422.3639,1390.8779,1424.2805,1405.1592,1432.9856,1412.9994,1415.25555
3244,1399.6049,1394.5972,1390.4451,1380.9801,1372.3784,1365.6875,1384.8047,1368.7776,1399.1384,1375.8204,1383.22343
3245,1316.2124,1290.4609,1313.4451,1308.688,1301.123,1310.9512,1314.238,1306.2848,1335.5903,1327.1855,1312.4179199999999
3246,1209.1848,1207.47,1238.3262,1202.7247,1195.1428,1213.1426,1207.6648,1196.2089,1218.1466,1202.9594,1209.09708
3247,1103.0696,1084.1105,1105.0021,1092.654,1092.1273,1103.3104,1107.7178,1101.3749,1105.3359,1096.3558,1099.10583
3248,1033.3917,1013.2485,1027.6097,1022.11835,1024.5342,1026.3394,1035.1997,1012.26117,1012.54065,1030.148,1023.7391369999999
3249,987.65857,977.8106,975.56537,990.89465,984.2335,983.5155,987.73804,970.9303,954.97534,970.39594,978.371781
3250,961.7718,935.46277,935.70197,969.4016,955.0614,930.1992,950.13104,945.37585,942.4893,941.69354,946.728847
3251,945.5484,911.4379,930.52,953.136,935.6774,920.6765,953.29846,919.9758,915.21814,908.25934,929.3747940000001
3252,947.9165,939.6454,956.99976,958.0406,914.7985,920.2152,939.2046,932.8441,928.397,910.3302,934.8391860000002
3253,977.60876,978.062,977.2498,992.2586,958.2152,975.6462,988.79517,977.8213,953.75684,938.1245,971.753837
3254,1060.6238,1074.8376,1038.2483,1062.893,1026.9294,1048.2959,1036.2306,1044.6487,1045.0586,1012.47595,1045.0241850000002
3255,1174.6338,1187.5634,1128.7063,1161.2817,1145.0417,1161.2599,1179.5299,1145.7239,1165.5159,1110.1527,1155.94092
3256,1257.5834,1282.3359,1242.6807,1246.8934,1227.9592,1241.4314,1258.008,1249.1125,1240.9055,1195.148,1244.2058
3257,1321.5377,1303.95,1281.7354,1307.0615,1281.54,1289.5884,1298.8217,1300.4268,1288.6575,1244.3069,1291.7625899999998
3258,1340.2698,1321.4338,1307.2018,1299.0366,1293.0698,1308.253,1322.8646,1278.205,1284.9866,1280.8961,1303.62171
3259,1334.94,1294.2188,1292.6099,1293.5217,1266.7998,1305.7949,1305.9131,1285.1411,1287.4188,1271.9788,1293.83369
3260,1305.6714,1285.4625,1271.8949,1267.9788,1262.5774,1269.6016,1305.1876,1270.1733,1263.9979,1259.2792,1276.18246
3261,1282.9448,1258.2612,1255.4885,1259.126,1243.607,1254.2341,1266.8452,1245.4307,1243.4109,1238.8308,1254.81792
3262,1284.0477,1256.1211,1246.4744,1242.9948,1236.214,1231.9337,1258.4669,1236.5447,1237.191,1232.325,1246.23133
3263,1265.2812,1246.5099,1240.943,1250.6931,1231.0858,1237.2361,1270.1958,1250.116,1242.3916,1223.4952,1245.79477
3264,1405.6971,1402.8721,1394.1125,1403.4763,1387.1233,1382.9314,1392.9645,1382.2832,1396.7792,1374.6698,1392.29094
3265,1425.8213,1424.4004,1423.4854,1409.7051,1410.5544,1410.2263,1462.4493,1403.8688,1429.5127,1406.3901,1420.6413799999998
3266,1434.322,1443.629,1423.044,1437.1906,1418.678,1387.0735,1446.2451,1435.408,1432.6644,1418.7474,1427.7001999999998
3267,1382.3309,1413.6196,1379.9648,1391.8932,1388.4698,1368.8899,1392.5211,1378.8931,1400.0664,1398.8679,1389.5516699999998
3268,1323.7574,1331.5242,1334.4863,1305.0688,1296.2241,1294.4294,1330.0103,1310.488,1327.2069,1315.35,1316.8545399999998
3269,1210.2784,1197.9987,1222.726,1211.3695,1199.8572,1206.7878,1228.1592,1210.0065,1222.7177,1206.9507,1211.68517
3270,1112.0968,1102.63,1132.5271,1090.7112,1084.2708,1095.7517,1115.2065,1091.6433,1112.0546,1108.2979,1104.51899
3271,1033.0059,1018.848,1035.0781,1016.0143,1018.5026,1017.2617,1040.7871,1023.96313,1031.6326,1028.0513,1026.314473
3272,989.199,975.09753,985.19354,977.1771,977.41705,975.5182,994.5071,966.6821,967.7827,979.4253,978.799962
3273,964.56793,952.26337,953.72845,966.87524,956.38635,954.3934,968.1562,947.41125,950.6497,933.51306,954.7944949999999
3274,943.45105,924.8606,929.84674,949.8264,928.1988,926.1606,948.4103,935.9281,927.30457,913.94836,932.7935520000001
3275,950.06396,925.792,939.99695,953.2187,932.1321,921.0253,969.70886,929.9211,918.9503,897.3689,933.8178169999999
3276,986.26105,995.04016,968.09094,983.17993,953.32446,944.896,981.40283,973.96344,960.3485,939.5524,968.605971
3277,1057.4639,1072.9204,1035.6519,1062.5956,1046.8413,1046.1191,1084.185,1065.8966,1042.6218,1017.8793,1053.2174900000002
3278,1163.2926,1186.8696,1162.6306,1176.4053,1141.3644,1144.504,1157.9441,1159.8153,1169.5448,1110.5375,1157.29082
3279,1269.686,1281.2146,1221.305,1261.4475,1234.959,1251.4067,1275.0388,1244.9138,1271.033,1199.8822,1251.08866
3280,1313.707,1329.3882,1305.0762,1290.2063,1273.9341,1292.8403,1303.4697,1296.8232,1302.6158,1253.3868,1296.1447600000001
3281,1326.2871,1325.6593,1310.5222,1308.4084,1292.8687,1305.6392,1322.8123,1306.7654,1304.7463,1275.4114,1307.9120300000002
3282,1311.9097,1295.4375,1307.6794,1281.2059,1273.7003,1297.761,1321.617,1273.9324,1291.8965,1280.9171,1293.6056800000001
3283,1291.773,1281.5251,1293.6626,1286.8826,1241.8706,1294.0052,1306.4995,1277.2046,1283.6257,1263.6875,1282.07364
3284,1273.4148,1275.5227,1278.597,1257.327,1234.0278,1261.21,1301.4441,1260.8171,1268.5012,1263.7793,1267.4641
3285,1264.6838,1267.2075,1251.405,1259.2545,1221.7411,1240.8362,1278.0271,1247.0295,1247.5879,1242.4792,1252.02518
3286,1274.9421,1273.3103,1261.4924,1257.3486,1232.8413,1239.1372,1280.3591,1256.6033,1266.7551,1231.991,1257.47804
3287,1287.5549,1296.4097,1262.5847,1266.2433,1253.7255,1267.9011,1286.1797,1264.8806,1291.0658,1262.6418,1273.9187100000001
3288,1484.8032,1493.9214,1495.6353,1490.6177,1475.5332,1464.5326,1488.0521,1454.638,1502.4218,1456.197,1480.63523
3289,1461.0243,1482.6602,1471.1348,1467.2712,1448.3723,1455.5637,1493.1306,1431.9568,1482.9119,1450.9338,1464.49596
3290,1434.542,1432.6914,1429.9019,1448.1316,1414.7126,1414.0049,1444.9067,1425.2722,1435.3579,1417.8357,1429.73569
3291,1345.0437,1351.7231,1354.5518,1358.614,1337.1389,1351.3782,1345.4661,1316.994,1358.8291,1345.8114,1346.55503
3292,1232.1858,1248.9968,1254.1981,1242.7644,1211.8536,1236.4545,1268.238,1221.5974,1254.3223,1239.5854,1241.01963
3293,1112.959,1125.3564,1133.092,1137.0519,1111.1116,1129.8701,1149.9324,1117.8076,1134.269,1123.9692,1127.5419200000001
3294,1040.148,1041.6084,1058.4719,1044.0538,1014.29224,1029.5569,1060.554,1035.8524,1046.9874,1040.9354,1041.246044
3295,990.9253,985.4783,998.22656,995.2573,991.47125,996.5962,1007.9785,986.4835,998.3476,993.7296,994.4494110000002
3296,966.594,948.39996,969.7438,969.5491,957.7165,964.6046,981.8014,960.3789,958.4061,963.3447,964.0539059999999
3297,946.7006,942.0036,952.4281,956.26904,947.6819,956.35846,961.06274,943.37946,957.6432,932.1377,949.5664800000001
3298,945.30457,937.8114,942.92737,963.57477,938.2002,941.67053,952.4716,943.60583,943.8562,928.2129,943.763537
3299,1003.5847,968.4065,974.9485,999.647,969.3795,970.4385,1004.249,979.8065,984.0714,940.5263,979.5057899999999
3300,1078.766,1092.8074,1045.7222,1066.3206,1044.1296,1028.7864,1062.9459,1063.3735,1081.6864,1030.8258,1059.53638
3301,1194.0509,1194.7351,1177.4628,1160.7139,1161.8619,1146.5273,1195.7091,1179.8322,1189.562,1126.4456,1172.6900799999999
3302,1283.3815,1294.3154,1272.711,1273.6006,1232.0089,1244.5969,1250.4299,1241.6584,1291.7919,1221.215,1260.57095
3303,1336.8682,1321.0978,1293.8408,1317.4952,1297.7921,1309.5479,1323.0045,1310.533,1336.1636,1261.9294,1310.8272499999998
3304,1344.9094,1331.831,1326.9946,1331.0586,1288.0571,1302.5193,1325.5432,1313.1714,1326.6182,1278.494,1316.91968
3305,1322.8328,1323.439,1330.5764,1314.2319,1291.2742,1298.4221,1330.3137,1320.6106,1292.4836,1287.2483,1311.1432599999998
3306,1305.1427,1293.7727,1302.9254,1276.8298,1250.8667,1289.6958,1310.4868,1258.0933,1282.0979,1272.577,1284.24881
3307,1281.4695,1288.0233,1286.5038,1267.5325,1230.1877,1283.8767,1302.0903,1264.6567,1281.6005,1270.7144,1275.6655400000002
3308,1254.7256,1287.4373,1279.7076,1252.2217,1230.3379,1268.7725,1306.2349,1260.668,1264.8398,1269.8433,1267.4788600000002
3309,1272.1992,1293.1901,1273.3363,1260.3003,1222.2098,1251.1345,1296.4067,1256.489,1258.8181,1251.7885,1263.58725
3310,1308.6616,1321.364,1298.5786,1290.4991,1256.5382,1288.7755,1328.5574,1306.4753,1308.3608,1263.718,1297.15285
3311,1357.6511,1369.1805,1336.3706,1329.6333,1344.9128,1334.6635,1366.9036,1333.5911,1358.2048,1328.8975,1346.00088
3312,1494.9746,1508.9276,1503.2294,1502.5137,1490.7917,1499.0493,1509.6553,1481.5193,1509.8977,1490.9344,1499.1492999999998
3313,1441.9404,1466.5754,1457.071,1444.2302,1425.9736,1451.094,1467.231,1439.7874,1455.4476,1451.2239,1450.0574499999998
3314,1363.1106,1360.4001,1369.9592,1388.6304,1356.3394,1370.6989,1391.6545,1369.8416,1350.2456,1371.1345,1369.2014800000002
3315,1241.2007,1259.4431,1259.3279,1262.2251,1261.0408,1267.8451,1265.9722,1238.0322,1229.8086,1254.397,1253.92927
3316,1120.6211,1145.1211,1152.4397,1152.2394,1122.1848,1150.8354,1176.9231,1135.7692,1118.19,1149.8585,1142.41823
3317,1041.5139,1057.2639,1057.7174,1064.4854,1060.6514,1062.4037,1082.1879,1035.6868,1040.9021,1070.0642,1057.2876700000002
3318,1000.90784,997.4263,1013.30426,1007.12854,995.9643,993.9734,1009.787,997.66675,989.9123,1004.4584,1001.052909
3319,943.3384,970.3135,980.54895,976.31995,980.85046,965.8676,984.4,972.42,959.4665,975.905,970.943036
3320,939.7723,947.1113,962.8856,960.1053,955.53937,948.88885,975.7634,963.0234,948.42346,959.82526,956.1338239999999
3321,946.6902,947.64795,960.0728,957.94257,956.1703,949.75116,963.2829,953.88617,964.56146,951.6812,955.1686710000001
3322,985.8828,990.1954,979.6312,1002.2824,984.99255,978.0165,989.9177,983.66986,991.7279,981.03174,986.734805
3323,1081.6216,1056.7499,1067.1351,1085.5562,1064.8928,1044.4883,1091.2183,1055.906,1081.7374,1027.4246,1065.67302
3324,1188.8619,1208.1879,1168.0815,1181.4359,1173.9646,1135.1589,1184.0789,1170.6857,1207.541,1153.8032,1177.17995
3325,1276.2661,1286.2499,1288.3766,1274.4895,1257.3799,1254.0035,1302.131,1278.6727,1285.7833,1240.5663,1274.3918800000001
3326,1341.1068,1348.1167,1325.4856,1332.3389,1301.5958,1314.1362,1309.2483,1293.5538,1331.7781,1298.8783,1319.62385
3327,1350.3745,1342.4021,1328.0557,1332.3525,1322.3899,1337.544,1339.9812,1325.3967,1331.2463,1286.8192,1329.6562099999999
3328,1342.5,1336.8882,1328.5941,1324.0105,1299.7843,1307.5957,1340.1099,1304.1459,1333.1748,1291.5828,1320.83862
3329,1304.1066,1324.3647,1314.8821,1299.6641,1288.6945,1305.998,1324.2289,1316.2174,1300.9419,1288.9285,1306.80267
3330,1295.5977,1299.2571,1279.7561,1263.6577,1250.518,1270.3572,1310.5518,1268.6111,1280.1743,1271.157,1278.9638
3331,1279.3829,1310.029,1262.2809,1258.9978,1245.0264,1269.1135,1299.7202,1259.2123,1283.4037,1286.826,1275.39927
3332,1262.3695,1299.5187,1280.4274,1264.4023,1258.6404,1271.4384,1312.9788,1271.9199,1280.9584,1290.3098,1279.2963599999998
3333,1316.8206,1315.3184,1305.015,1288.951,1268.3538,1283.3752,1327.689,1280.6262,1306.987,1292.5732,1298.57094
3334,1385.8777,1364.3977,1341.4385,1342.3845,1338.9485,1363.6624,1382.6304,1346.9551,1386.6146,1327.1069,1358.0016300000002
3335,1448.8425,1413.0522,1403.5027,1400.6855,1417.7869,1380.1003,1437.5724,1403.5365,1430.6445,1381.771,1411.74945
3336,1467.5239,1475.7065,1461.7949,1467.0653,1457.1384,1467.1035,1475.6211,1468.8501,1473.2947,1462.9458,1467.70442
3337,1370.3798,1392.9863,1386.0195,1383.4034,1367.7244,1385.3611,1402.265,1388.8752,1393.2897,1375.6753,1384.59797
3338,1257.6558,1261.126,1277.2834,1286.8896,1262.2,1267.3027,1304.2144,1277.5217,1252.9586,1269.1096,1271.6261799999997
3339,1126.3625,1152.091,1156.8386,1170.269,1164.2676,1144.4058,1173.786,1153.6228,1134.3323,1151.5204,1152.7495999999999
3340,1054.7795,1060.7991,1079.4866,1079.6573,1065.6257,1073.5565,1108.6743,1069.7812,1035.5612,1061.7009,1068.9622299999999
3341,993.6648,1007.73206,1023.523,1022.77747,1027.3218,1006.0871,1045.5776,1003.13367,1015.82495,1021.0663,1016.670875
3342,990.6827,975.4144,998.71545,978.41095,970.7385,987.87744,999.901,976.78674,995.5177,977.0237,985.1068579999999
3343,952.2689,956.6587,983.57495,974.26575,966.33093,950.6223,975.22974,957.327,966.50824,966.0125,964.879901
3344,958.14404,959.4359,984.43524,969.5149,964.35547,956.69727,992.08997,971.2211,948.4368,966.51514,967.0845829999998
3345,1001.5347,999.4197,1018.2417,1013.0096,1001.3071,973.6731,1003.3596,1010.3007,1012.88885,983.552,1001.7287049999999
