,0,1,2,3,4,5,6,7,8,9,avg
130,15138.446,15528.861,15301.769,15120.058,15084.687,15506.529,15418.215,15424.3,15303.568,14896.543,15272.2976
131,15712.95,15956.09,15776.484,15889.67,15553.047,15977.151,15941.397,15999.303,15747.512,15497.584,15805.1188
132,16556.332,16474.873,16473.172,16394.418,16168.679,16535.594,16602.105,16323.399,16477.875,15990.243,16399.669
133,16590.09,16816.014,16588.7,16387.05,16108.294,16770.965,16350.807,16381.777,16300.51,16073.644,16436.7851
134,16212.881,16485.85,16342.374,16100.113,15971.543,16533.73,16318.641,16173.17,15847.73,15492.332,16147.8364
135,15745.379,16000.15,15720.982,15605.395,15518.559,15947.113,15761.601,15668.291,15424.736,15214.447,15660.6653
136,14719.031,15076.49,14582.112,14942.155,14682.384,14843.632,14789.296,14730.25,14533.793,14325.004,14722.4147
137,13471.058,13994.051,13246.961,13677.677,13497.344,13627.18,13857.537,13641.482,13434.622,13342.14,13579.0052
138,12649.472,13018.822,11935.124,12612.124,12546.605,12621.771,12835.08,12632.48,12475.658,12416.08,12574.3216
139,11953.221,12264.378,11419.009,11965.087,12061.249,11612.857,12025.702,11955.733,11945.851,11847.582,11905.0669
140,11780.931,11683.849,11174.955,11615.772,11586.628,11178.373,11647.663,11481.496,11604.594,11570.533,11532.4794
141,11742.6,11128.875,11166.1875,11348.5,11185.77,10943.452,11490.73,11257.498,11467.531,11593.326,11332.44695
142,11487.724,11240.514,11037.16,11204.6455,11130.008,11006.365,11576.214,11301.517,11521.844,11466.435,11297.24265
143,11831.9,11804.547,11217.323,11398.532,11924.132,11453.736,11677.37,11669.246,11735.208,12025.706,11673.77
144,13025.55,13608.575,13505.904,13633.307,13422.369,13561.036,13754.76,13619.461,13261.609,13517.026,13490.9597
145,14125.709,14451.5205,14390.615,15021.96,14436.299,14686.906,14948.764,14748.6,14494.451,14212.316,14551.71405
146,14694.832,15112.324,14784.1,15016.92,14706.785,15102.955,15294.36,15136.026,14933.352,14681.602,14946.3256
147,14784.073,15378.045,14927.924,15270.785,14790.925,15190.947,15161.514,15338.418,15223.512,14642.229,15070.8372
148,14999.258,15661.75,15086.793,15361.359,15160.969,15474.756,15220.164,15512.701,15511.461,14652.324,15264.1535
149,15232.221,15694.017,15276.794,15184.078,15275.389,15787.1,15537.103,15396.477,15680.742,14730.076,15379.3997
150,15148.369,15773.611,15215.246,15134.976,14955.433,15760.159,15190.973,15159.744,15627.535,14782.281,15274.8327
151,14942.928,15755.531,14928.291,15338.828,14807.432,15517.281,15207.613,14933.447,15534.676,14660.619,15162.6646
152,15006.829,15830.958,15133.884,14999.959,14935.546,15683.99,15563.715,14916.656,15261.544,14511.265,15184.4346
153,15279.009,15732.208,15271.064,15287.507,15390.438,15992.418,15528.8125,15133.854,15697.734,14811.976,15412.50205
154,15944.754,15927.353,15700.611,15846.127,16159.734,16385.553,16528.7,15809.758,16083.326,15577.648,15996.3564
155,16514.848,16198.266,16199.083,16467.117,16536.826,16850.227,16875.34,16390.516,16638.793,16118.141,16478.9157
156,16643.021,16299.424,16278.719,16299.893,16616.469,16906,17247.266,16319.1045,16544.559,16161.645,16531.61005
157,16233.472,16274.002,16063.344,16224.75,16340.287,16788.027,16630.855,16108.809,16186.206,15890.666,16274.0418
158,15533.68,15816.274,15394.32,15852.844,15771.6875,16117.916,16109.701,15752.287,15832.389,15009.952,15719.10505
159,14852.369,15181.69,14530.765,14980.747,15017.387,15177.785,15184.325,15024.707,15102.856,14254.86,14930.7491
160,13680.507,14170.902,13083.508,13969.844,13916.857,13888.202,14158.678,13743.232,13892.172,13461.777,13796.5679
161,12592.177,13287.615,11845.756,12760.865,12698.227,12901.727,13251.279,12658.232,12807.873,12395.719,12719.947
162,12084.086,12651.061,11112.514,12032.539,11983.217,12213.566,12398.686,11979.785,12346.92,11989.975,12079.2349
163,11665.172,12150.521,10874.406,11636.176,11657.659,11542.705,11811.846,11699.639,12168.166,11497.915,11670.4205
164,11647.719,11798.839,10784.71,11722.065,11258.931,11233.641,11800.397,11461.634,11811.781,11286.428,11480.6145
165,11845.051,11542.597,10740.193,11709.318,11118.016,11301.662,11955.534,11227.873,11509.595,11466.062,11441.5901
166,12017.904,11987.103,11292.943,11919.963,11221.465,11770.312,12358.117,11552.187,11732.343,11928.092,11778.0429
167,12982.468,12652.9375,12271.204,12616.646,12391.755,12708.407,12700.083,12371.754,12488.447,12794.652,12597.83535
168,14585.641,15049.734,14733.553,14748.471,14513.904,14486.689,14744.252,14713.072,14803.154,15021.262,14739.9732
169,15002.391,15464.643,15054.211,15370.074,15135.111,15161.486,15105.334,14949.549,15326.057,14958.366,15152.7222
170,15088.174,15654.064,15299.104,15230.578,15124.791,15381.574,15369.941,15012.451,15580.189,15190.553,15293.1419
171,15069.904,15748.482,15422.698,15645.25,15269.67,15528.004,15662.73,15279.291,15761.426,15297.463,15468.4918
172,15100.318,15990.797,15519.219,15788.129,15219.945,16089.692,15758.039,15454.2705,15769.882,15283.707,15597.39985
173,15087.713,16041.172,15546.078,15495.3,15522.434,16375.463,16025.216,15332.738,15704.728,15225.27,15635.6112
174,14873.874,15982.434,15488.359,15338.578,15106.285,16139.686,15538.855,15103.2,15705.751,15353.807,15463.0829
175,14876.572,15911.522,15354.637,15513.607,15032.9,15886.205,15603.197,14921.254,15362.769,14988.332,15345.0995
176,15487.383,16039.361,15610.695,15582.692,15455.079,16318.236,16157.271,15214.328,15429.593,15314.54,15660.9178
177,16488.248,16252.205,16167.217,16460.516,16117.602,16798.375,16441.121,15842.645,16288.76,15803.119,16265.9808
178,16769.281,16677.422,16612.402,16807.275,16501.969,17011.82,16985.664,16316.646,16575.988,16524.873,16678.334
179,16506.83,16856.164,16642.074,16651.734,16767.33,17308.81,16964.312,16309.918,16556.992,16562.062,16712.6226
180,16260.25,16538.275,16403.885,16254.844,16501.516,16911.11,16977.496,16022.145,16072.004,16281.467,16422.2992
181,15903.924,15920.698,15796.203,16018.485,16034.07,16297.841,16376.209,15565.626,15623.455,15567.462,15910.3973
182,15035.222,15040.704,14677.203,15239.219,15067.257,15276.607,15301.162,14709.475,15030.322,14668.213,15004.5384
183,13941.125,14236.378,13443.369,14206.07,13890.061,14109.832,13980.104,13470.131,13925.493,13492.98,13869.5543
184,12925.399,13258.267,12150.768,13155.223,12907.531,12919.975,13056.768,12477.068,12786.883,12700.432,12833.8314
185,12439.318,12540.961,11381.74,12096.6875,12127.624,12232.24,12386.054,11809.869,12024.682,12071.016,12111.01915
186,12233.218,12150.574,10888.74,11829.05,11684.452,11761.009,11908.672,11579.974,11853.144,11823.939,11771.2772
187,11945.806,11923.248,10887.957,11464.6045,11640.822,11331.301,11286.559,11513.248,11895.378,11739.77,11562.86935
188,12128.109,11990.617,10827.029,11468.113,11385.865,11247.284,11465.534,11330.082,11583.531,11513.248,11493.9412
189,12640.433,12347.001,11252.662,11889.082,11433.254,11800.926,11848.103,11432.061,11555.014,11820.044,11801.858
190,13631.546,13327.359,12649.913,12740.33,11919.394,13038.432,12705.09,12521.359,12358.998,12920.166,12781.2587
191,14822.832,14235.6875,14166.9,14011.646,13194.934,14272.086,13661.245,13906.368,13678.31,14198.74,14014.87485
192,14550.563,14765.146,15096.863,14610.661,14462.348,14449.304,14824.586,14451.412,14624.875,15148.791,14698.4549
193,14954.49,14934.732,15282.465,14904.273,14713.602,14893.707,14855.849,14833.908,15091.363,14918.778,14938.3167
194,15140.027,15094.867,15460.758,15001.471,14771.545,14962.139,14778.895,14915.137,15287.057,15097.344,15050.924
195,15112.792,15191.0205,15466.837,15159.717,15045.779,15187.385,15211.219,15235.299,15258.131,15189.331,15205.75105
196,15084.637,15350.945,15507.177,15194.633,14911.02,15672.846,15336.9375,15357.076,15089.78,15181.457,15268.65085
197,15042.906,15352.797,15475.177,14902.544,15054.177,15772.463,15332.73,15106.438,15122.822,15097.619,15225.9673
198,14843.986,15512.404,15297.512,14780.019,14824.915,15761.579,15220.898,14839.736,15007.176,15368.643,15145.6868
199,14996.778,15685.672,15246.586,15196.044,15126.324,15812.08,15715.458,15059.881,15068.496,15160.984,15306.8303
200,15654.617,16022.002,15832.001,15850.008,15742.896,16553.305,16459.305,15659.658,15837.729,15956.891,15956.8412
201,16402.613,16208.567,16453.262,16681.396,16360.85,16846.412,16665.137,16329.765,16454.871,16482.207,16488.508
202,16390.56,16430.887,16581.574,16371.794,16374.173,16838.402,16687.553,16214.145,16315.577,16670.637,16487.5302
203,16029.525,16293.629,16204.755,16284.463,16437.283,16689.172,16597.111,16045.979,15702.729,16277.771,16256.2417
204,15640.665,15700.075,15737.08,15872.814,15773.137,15907.889,16076.754,15465.475,15272.967,15642.355,15708.9211
205,14983.525,14812.841,14611.77,14982.98,14997.662,15046.93,15244.913,14845.033,14424.654,14717.635,14866.7943
206,13940.223,13799.358,13330.477,13921.3125,14040.414,13801.963,14067.715,13775.908,13513.428,13634.605,13782.54035
207,12927.48,12993.732,12329.633,13050.578,13126.927,12848.776,12859.804,12531.922,12655.254,12548.998,12787.3104
208,12145.474,12135.098,11385.73,12486.2,12485.727,12026.481,12403.056,11747.391,11956.078,12005.623,12077.6858
209,11872.475,11649.58,11015.093,11782.075,12017.355,11571.084,11742.481,11435.718,11618.842,11850.451,11655.5154
210,11786.102,11654.5205,10669.746,11453.888,11593.794,11166.403,11654.8955,11253.019,11457.631,11649.303,11433.9302
211,11602.332,11777.328,10718.178,11361.222,11636.735,10864.285,11322.892,11331.818,11496.266,11949.568,11406.0624
212,12060.13,12187.872,11109.955,11612.828,11983.469,11388.525,11714.152,11449.191,11385.097,11997.202,11688.8421
213,13017.484,12894.648,12347.253,12557.463,12492.65,12638.246,12489.697,12231.305,12450.281,12971.179,12609.0206
214,14231.633,13991.965,14014.703,14003.555,13247.635,14186.795,13515.303,13674.756,13586.205,14227.211,13867.9761
215,15136.684,14751.356,14839.626,14705.5625,13966.029,15130.687,14289.941,14612.547,14137.984,14983.486,14655.39025
216,14241.424,14767.13,14577.533,14257.396,14280.572,14299.715,14666.049,14496.565,14327.242,14967.779,14488.1405
217,14500.175,14702.225,14568.08,14432.56,14419.819,14645.848,14634.235,14713.693,14723.76,14896.346,14623.6741
218,14589.732,14780.883,14483.936,14284.375,14601.465,14624.381,14404.922,14588.594,14418.965,14901.229,14567.8482
219,14566.455,14774.402,14667.131,14441.064,14669.508,14992.178,14712.41,14743.82,14145.256,14769.35,14648.1574
220,14596.508,14824.086,14978.09,14342.14,14634.391,15332.824,14790.248,14825.504,14254.006,14934.584,14751.2381
221,14545.785,14896.825,15216.521,14330.862,14622.35,15449.632,14788.1,14711.59,14330.756,15009.222,14790.1643
222,14638.443,15358.884,15281.564,14743.406,15071.136,15604.051,15105.658,14946.752,14718.252,15637.383,15110.5529
223,15326.381,15869.758,15821.119,15619.874,15906.996,15928.1,15955.498,15590.184,15478.013,15864.281,15736.0204
224,15978.509,16364.719,16451.723,16171.748,16494.809,16658.375,16683.293,16211.922,16189.965,16247.076,16345.2139
225,16304.607,16393.322,16337.338,16202.34,16561.42,16769.047,16716.102,16329.676,16106.32,16364.266,16408.4438
226,15987.678,16225.282,16152.486,15827.744,16207.922,16543.414,16495.91,16022.922,15659.976,16233.573,16135.6907
227,15440.381,15642.492,15555.563,15339.479,15853.902,15899.436,16159.127,15780.969,15041.232,15598.033,15631.0614
228,14493.389,14744.412,14878.883,14595.098,14896.453,14721.332,15054.5625,14708.32,14261.279,14724.936,14707.86645
229,13567.814,13746.605,13622.545,13647.055,13887.105,13730.393,13812.945,13770.189,13237.107,13534.88,13655.6638
230,12726.035,12808.776,12586.999,12763.029,13049.519,12496.148,12813.933,12881.596,12519.449,12628.529,12727.4013
231,12084.302,12168.444,11797.654,12435.076,12411.398,11993.383,11900.451,11955.354,11961.615,12114.329,12082.2006
232,11481.549,11507.422,11263.044,12067.549,11939.083,11393.355,11714.878,11587.51,11679.26,11751.684,11638.5334
233,11152.227,11266.625,11002.574,11501.926,11649.106,11161.577,11281.32,11427.658,11391.412,11516.499,11335.0924
234,11049.4375,11700.564,10858.269,11447.1045,11443.477,10957.764,11455.418,11252.256,11178.286,11619.858,11296.2434
235,11363.244,12257.449,11263.281,11611.655,11769.189,11111.872,11518.457,11464.675,11320.18,12127.405,11580.7407
236,12526.155,13005.281,12406.645,12371.836,12792.955,12191.834,12284.928,12209.296,12035.201,12808.418,12463.2549
237,13625.414,13745.963,13940.461,13564.838,13530.782,13662.025,13328.062,13499.867,13299.695,14049.234,13624.6341
238,14151.293,14498.043,14777.387,14244.168,14052.242,14764.372,14116.418,14390.298,14138.833,14666.07,14379.9124
