Date,RT_Demand,DA_Demand,RT_LMP,Dry_Bulb,Dew_Point
12-Jul-16,17699.65,18164.20 ,25.27,81,55
12-Jul-16,18265.53,18758.10 ,25.42,82,54
12-Jul-16,18732.46,19088.90 ,26.80,84,55
12-Jul-16,19129.77,19428.10 ,29.54,83,55
12-Jul-16,19472.78,19638.50 ,31.47,84,54
12-Jul-16,19580.48,19463.80 ,31.72,84,55
12-Jul-16,19203.38,19022.50 ,32.26,83,56
12-Jul-16,18545,18492.20 ,28.90,80,57
12-Jul-16,18129.99,18119.00 ,28.85,78,57
12-Jul-16,17491.47,17175.70 ,26.70,74,58
12-Jul-16,15849.72,15179.10 ,22.69,73,58
12-Jul-16,14219.72,13675.70 ,26.86,71,58
13-Jul-16,12992.33,13336.20 ,22.09,69,58
13-Jul-16,12204.58,12909.20 ,20.43,68,58
13-Jul-16,11748.26,12862.60 ,18.84,67,59
13-Jul-16,11542.09,12722.90 ,20.80,67,59
13-Jul-16,11690.15,12759.30 ,21.29,67,61
13-Jul-16,12320.46,13138.20 ,19.82,66,61
13-Jul-16,13771.09,13308.80 ,21.45,66,62
13-Jul-16,15474.7,15138.40 ,24.35,69,63
13-Jul-16,16709.15,16143.80 ,22.57,72,64
13-Jul-16,17779.19,17087.20 ,22.91,76,65
13-Jul-16,18809.98,18274.80 ,27.36,79,65
13-Jul-16,19726.91,19068.90 ,34.14,82,66
13-Jul-16,20471.15,19608.30 ,51.16,84,65
13-Jul-16,21107.52,20245.80 ,47.29,86,65
13-Jul-16,21467.24,20911.90 ,39.29,87,64
13-Jul-16,21766.22,21275.30 ,48.06,87,64
13-Jul-16,21969.06,21501.40 ,61.12,87,64
13-Jul-16,21929.74,21192.10 ,61.33,85,64
13-Jul-16,21342.74,20571.10 ,46.19,84,64
13-Jul-16,20485.15,19909.30 ,34.00,81,62
13-Jul-16,19869.58,19487.20 ,30.35,79,61
13-Jul-16,18999.81,18506.30 ,26.03,76,61
13-Jul-16,17169.16,16356.00 ,25.87,74,61
13-Jul-16,15378.42,14760.40 ,22.29,73,61
14-Jul-16,14067.2,14448.00 ,19.89,72,61
14-Jul-16,13245.32,13659.70 ,20.09,71,62
14-Jul-16,12775.07,13656.20 ,17.88,70,63
14-Jul-16,12567.48,13438.30 ,-36.72,70,64
14-Jul-16,12721.35,13517.10 ,17.54,70,64
14-Jul-16,13420.25,13936.20 ,20.23,70,65
14-Jul-16,14913.99,14755.40 ,22.23,70,66
14-Jul-16,16546.78,15973.70 ,33.08,71,67
14-Jul-16,17657.06,17010.70 ,25.17,73,68
14-Jul-16,18501.49,18033.20 ,22.26,75,69
14-Jul-16,19295.55,19182.40 ,22.36,77,70
14-Jul-16,19899.9,19841.30 ,26.02,78,70
14-Jul-16,20287.5,20461.20 ,27.29,80,71
14-Jul-16,20604.4,20824.10 ,29.51,81,71
14-Jul-16,20808.8,21099.40 ,26.89,81,72
14-Jul-16,20901.08,21298.20 ,32.69,81,71
14-Jul-16,20870.94,21509.40 ,33.28,81,71
14-Jul-16,20838.93,21275.90 ,32.94,81,72
14-Jul-16,20487.08,20634.80 ,29.02,80,72
14-Jul-16,20007.55,20194.60 ,27.79,78,72
14-Jul-16,19740.6,19658.80 ,34.84,77,72
14-Jul-16,19050.13,18616.40 ,36.31,75,71
14-Jul-16,17444.03,16824.50 ,32.37,75,71
14-Jul-16,15776.06,15659.30 ,23.15,74,71
15-Jul-16,14552.67,15628.40 ,13.98,73,70
15-Jul-16,13731.99,15044.80 ,5.91,73,70
15-Jul-16,13237.78,14464.60 ,10.41,72,69
15-Jul-16,12985.9,14008.60 ,15.01,71,69
15-Jul-16,13120.73,14038.70 ,18.70,71,69
15-Jul-16,13755.8,14060.70 ,-0.27,71,68
15-Jul-16,15233.86,15034.20 ,-5.85,71,68
15-Jul-16,17083.95,16967.00 ,20.07,73,70
15-Jul-16,18642.21,17888.80 ,25.92,76,70
15-Jul-16,19887.28,19171.70 ,35.83,80,70
15-Jul-16,21002.38,20261.40 ,56.13,83,68
15-Jul-16,21725.76,21072.90 ,61.75,86,67
15-Jul-16,22195.55,21750.00 ,44.43,88,64
15-Jul-16,22572.57,22192.80 ,41.95,88,63
15-Jul-16,22697.45,22676.80 ,50.36,90,63
15-Jul-16,22639.85,22773.50 ,42.01,90,63
15-Jul-16,22632.56,22877.90 ,46.00,90,62
15-Jul-16,22545.95,22229.90 ,45.76,88,65
15-Jul-16,22142.65,21595.20 ,56.04,87,65
15-Jul-16,21453.06,20821.80 ,50.75,87,65
15-Jul-16,20816.37,20190.60 ,38.97,83,65
15-Jul-16,20016.37,19391.60 ,29.51,80,65
15-Jul-16,18416.18,17467.80 ,29.48,78,66
15-Jul-16,16665.74,15988.80 ,30.37,76,66
16-Jul-16,15227.06,14982.00 ,29.82,75,65
16-Jul-16,14218.84,14366.70 ,25.57,75,64
16-Jul-16,13524.72,13974.70 ,24.19,73,64
16-Jul-16,13025.52,13442.80 ,22.80,73,64
16-Jul-16,12775.72,13366.20 ,21.57,71,63
16-Jul-16,12705.61,13371.10 ,21.03,69,62
16-Jul-16,13287.9,13638.70 ,13.98,70,62
16-Jul-16,14556.24,13948.90 ,20.38,72,63
16-Jul-16,16027.87,15251.70 ,30.35,76,62
16-Jul-16,17291.13,16492.50 ,37.76,79,60
16-Jul-16,18305.18,17375.80 ,30.17,81,61
16-Jul-16,19036.38,18000.80 ,38.80,83,60
16-Jul-16,19541.34,18442.00 ,44.09,84,60
16-Jul-16,19926.22,18572.50 ,44.56,86,59
16-Jul-16,20193.09,18729.80 ,44.83,88,59
16-Jul-16,20443.21,19042.40 ,47.87,88,58
16-Jul-16,20564.5,19127.10 ,55.05,88,58
16-Jul-16,20466.26,18978.70 ,55.35,87,59
16-Jul-16,19946.67,18724.10 ,45.22,85,60
16-Jul-16,19323.29,18183.60 ,39.39,83,63
16-Jul-16,19018.26,17884.00 ,34.69,80,64
16-Jul-16,18459.75,17192.20 ,38.02,78,63
16-Jul-16,17150.3,15931.90 ,30.36,77,63
16-Jul-16,15726.86,14790.40 ,33.33,76,63
17-Jul-16,14552.99,13933.50 ,29.00,75,64
17-Jul-16,13731.29,13432.80 ,23.37,74,64
17-Jul-16,13176.9,13381.80 ,22.45,74,64
17-Jul-16,12821.47,12927.10 ,22.58,72,64
17-Jul-16,12662.32,12844.30 ,23.88,72,64
17-Jul-16,12605.26,12765.00 ,25.37,71,64
17-Jul-16,12853.74,12707.60 ,25.38,71,64
17-Jul-16,13588.6,13409.50 ,25.74,71,64
17-Jul-16,14677.36,13590.60 ,22.26,72,64
17-Jul-16,15900.13,14669.50 ,28.40,74,64
17-Jul-16,17001.32,15457.40 ,35.46,76,64
17-Jul-16,17924.47,16190.00 ,44.79,78,64
17-Jul-16,18619.87,16722.30 ,45.22,80,65
17-Jul-16,19026.83,17009.80 ,51.61,81,65
17-Jul-16,19376.36,17301.70 ,45.77,82,65
17-Jul-16,19714.46,17670.60 ,52.20,83,64
17-Jul-16,20028.36,18167.70 ,61.86,82,64
17-Jul-16,20222.7,18420.10 ,69.88,83,64
17-Jul-16,20021.17,18191.30 ,76.10,82,63
17-Jul-16,19499.85,17854.70 ,72.14,81,64
17-Jul-16,19211.63,17775.60 ,67.34,78,64
17-Jul-16,18566.8,16922.60 ,48.95,75,65
17-Jul-16,16993.75,15431.30 ,42.37,73,65
17-Jul-16,15362.18,14280.10 ,27.17,72,65
18-Jul-16,14178.51,13713.90 ,27.68,72,65
18-Jul-16,13409.37,13082.30 ,25.37,71,65
18-Jul-16,12862,13176.40 ,23.29,70,64
18-Jul-16,12620.11,13013.20 ,25.44,69,64
18-Jul-16,12753.64,13139.20 ,25.90,68,64
18-Jul-16,13426.51,13218.80 ,26.65,69,64
18-Jul-16,14904.35,14263.80 ,26.99,68,64
18-Jul-16,16629.21,16067.10 ,23.55,71,65
18-Jul-16,18073.99,17217.20 ,26.09,75,64
18-Jul-16,19422.21,18228.90 ,29.16,80,64
18-Jul-16,20683.45,19396.40 ,51.77,83,64
18-Jul-16,21695.5,20204.70 ,54.58,87,64
18-Jul-16,22406.83,20774.20 ,51.35,89,64
18-Jul-16,23141.39,21356.10 ,59.93,90,65
18-Jul-16,23360.76,21663.90 ,59.06,91,65
18-Jul-16,22743.52,21876.20 ,47.77,89,65
18-Jul-16,22020.15,22026.10 ,41.04,83,69
18-Jul-16,21485.52,21828.40 ,33.42,79,68
18-Jul-16,21101.81,21095.70 ,30.37,80,68
18-Jul-16,20688.11,20362.60 ,30.27,79,68
18-Jul-16,20310.49,20134.10 ,33.05,79,68
18-Jul-16,19427.28,19019.90 ,26.56,78,67
18-Jul-16,17730.33,17197.70 ,20.52,77,67
18-Jul-16,16031.27,15399.20 ,21.56,76,67
19-Jul-16,14734.57,14771.90 ,24.49,74,67
19-Jul-16,13903.5,14061.80 ,25.64,74,66
19-Jul-16,13337.06,13693.30 ,21.50,73,65
19-Jul-16,13040.89,13397.80 ,20.17,71,65
19-Jul-16,13098.87,13505.60 ,20.56,71,64
19-Jul-16,13662.28,13700.40 ,20.59,71,61
19-Jul-16,14895.26,14505.00 ,19.69,69,59
19-Jul-16,16351.45,15589.30 ,27.88,71,57
19-Jul-16,17195.58,16551.00 ,23.75,73,55
19-Jul-16,17774.09,17321.50 ,21.01,74,54
19-Jul-16,18358.25,18063.10 ,20.23,76,55
19-Jul-16,18797.16,18510.50 ,21.77,77,54
19-Jul-16,18956.8,18767.50 ,22.96,78,53
19-Jul-16,19171.34,19017.80 ,21.08,78,52
19-Jul-16,19256.4,19125.20 ,23.27,77,52
19-Jul-16,19263.66,19061.40 ,24.13,77,52
19-Jul-16,19224.84,19100.80 ,24.27,77,50
19-Jul-16,19034.46,18869.20 ,23.90,79,47
19-Jul-16,18454.13,18237.00 ,24.82,77,46
19-Jul-16,17691.7,17534.40 ,24.22,76,46
19-Jul-16,17228.33,17244.20 ,23.65,73,47
19-Jul-16,16459.45,16299.20 ,23.75,70,48
19-Jul-16,14827.62,14534.80 ,22.80,68,49
19-Jul-16,13271.55,13094.70 ,18.75,66,50
20-Jul-16,12150.42,12364.70 ,19.45,64,50
20-Jul-16,11416.74,12175.20 ,-48.92,63,49
20-Jul-16,10973.85,11741.20 ,-46.97,61,50
20-Jul-16,10784.64,11353.90 ,-4.78,60,49
20-Jul-16,10897.68,11588.20 ,-11.32,59,50
20-Jul-16,11445.01,11845.10 ,17.94,58,50
20-Jul-16,12697.69,12357.20 ,19.10,58,50
20-Jul-16,14143.74,14143.40 ,16.80,62,51
20-Jul-16,15040.91,14939.60 ,20.13,66,51
20-Jul-16,15673.06,15617.30 ,20.25,70,50
20-Jul-16,16186.59,16607.80 ,20.41,74,48
20-Jul-16,16625.7,16940.60 ,20.80,76,47
20-Jul-16,16957.88,17390.70 ,20.67,78,46
20-Jul-16,17445.94,17839.80 ,20.95,79,46
20-Jul-16,17805.85,18129.30 ,20.82,80,46
20-Jul-16,18121.75,18274.50 ,28.03,81,47
20-Jul-16,18469.93,18214.10 ,52.69,81,48
20-Jul-16,18582.44,18262.40 ,37.89,81,48
20-Jul-16,18234.58,17749.80 ,32.95,81,49
20-Jul-16,17659.68,17280.40 ,25.63,79,50
20-Jul-16,17423.7,16991.80 ,26.45,76,51
20-Jul-16,16710.59,16153.30 ,26.28,72,53
20-Jul-16,15146.41,14373.70 ,22.08,70,53
20-Jul-16,13592.3,12646.80 ,19.53,69,54
21-Jul-16,12423.8,11826.40 ,21.36,67,53
21-Jul-16,11681.8,11268.50 ,20.54,65,54
21-Jul-16,11219.29,10771.10 ,20.49,65,54
21-Jul-16,10999.86,10362.60 ,20.66,64,54
21-Jul-16,11129.96,10675.10 ,20.59,63,53
21-Jul-16,11728.87,11336.40 ,20.20,62,53
21-Jul-16,13012.72,11995.30 ,21.23,61,53
21-Jul-16,14567.71,14157.00 ,21.15,65,54
21-Jul-16,15688.34,15380.10 ,21.49,70,55
21-Jul-16,16621.53,16422.80 ,20.31,73,56
21-Jul-16,17491.74,17429.70 ,20.66,78,56
21-Jul-16,18187.59,18255.80 ,21.16,81,55
21-Jul-16,18767.22,18847.20 ,24.93,83,53
21-Jul-16,19468.79,19274.00 ,36.14,85,52
21-Jul-16,20037.3,19720.30 ,35.93,86,52
21-Jul-16,20573.33,20116.90 ,38.55,87,52
21-Jul-16,21010.11,20367.50 ,41.59,88,52
21-Jul-16,21142.27,20334.00 ,44.62,87,53
21-Jul-16,20761.07,19755.60 ,49.53,86,54
21-Jul-16,20134.52,19179.60 ,34.35,85,54
21-Jul-16,19764.53,19010.30 ,28.01,82,56
21-Jul-16,18968.72,18201.30 ,24.01,78,60
21-Jul-16,17312.61,16146.60 ,23.44,76,61
21-Jul-16,15701.01,14462.60 ,21.67,75,62
22-Jul-16,14422.32,14669.90 ,21.52,74,62
22-Jul-16,13560.8,14288.90 ,21.95,73,62
22-Jul-16,13006.02,13796.20 ,20.89,72,62
22-Jul-16,12724.85,13355.50 ,19.66,71,62
22-Jul-16,12849.18,13525.30 ,14.21,71,62
22-Jul-16,13449.88,13901.10 ,18.14,71,62
22-Jul-16,14830.44,14616.10 ,19.54,71,62
22-Jul-16,16536.36,16095.10 ,15.27,73,63
22-Jul-16,17832.51,17150.30 ,20.98,76,63
22-Jul-16,18948.04,18234.10 ,24.67,78,63
22-Jul-16,20157.3,19761.40 ,35.97,82,64
22-Jul-16,21233.85,20278.80 ,58.07,86,65
22-Jul-16,22153.35,20849.80 ,57.57,89,65
22-Jul-16,23001.13,21823.80 ,66.34,91,66
22-Jul-16,23489.46,22177.50 ,112.11,93,65
22-Jul-16,23804.07,22342.40 ,57.60,94,65
22-Jul-16,23982.9,22327.70 ,52.63,94,65
22-Jul-16,23928.55,22060.20 ,61.59,94,64
22-Jul-16,23420.11,20979.80 ,136.02,93,64
22-Jul-16,22655.25,20252.00 ,71.02,90,66
22-Jul-16,21960.38,19910.00 ,56.84,86,68
22-Jul-16,20928.61,19074.30 ,46.13,80,69
22-Jul-16,19262.72,17392.20 ,48.11,78,69
22-Jul-16,17486.35,15982.40 ,39.00,76,69
23-Jul-16,16091.36,15593.80 ,40.77,76,69
23-Jul-16,15089.83,15073.60 ,36.83,74,69
23-Jul-16,14375.33,14561.00 ,30.77,74,68
23-Jul-16,13884.89,14140.70 ,41.50,74,67
23-Jul-16,13634.88,13896.60 ,27.93,74,66
23-Jul-16,13617.64,13931.30 ,25.69,73,66
23-Jul-16,14171.41,14124.70 ,28.03,73,65
23-Jul-16,15542.27,15041.20 ,35.77,75,65
23-Jul-16,17129.79,16061.10 ,46.37,78,65
23-Jul-16,18483.58,17345.40 ,33.92,81,64
23-Jul-16,19553.45,18510.80 ,30.20,84,63
23-Jul-16,20342.92,19300.40 ,38.77,86,62
23-Jul-16,20900.25,19805.50 ,42.67,88,61
23-Jul-16,21278.74,20311.30 ,43.29,90,59
23-Jul-16,21461.25,20501.10 ,45.67,91,59
23-Jul-16,21600.77,20719.60 ,48.55,89,58
23-Jul-16,21730.13,20673.50 ,85.06,89,58
23-Jul-16,21617.99,20458.50 ,120.39,88,58
23-Jul-16,20819.39,19932.40 ,58.34,85,58
23-Jul-16,19717.07,19455.30 ,33.09,84,58
23-Jul-16,18925.69,19081.30 ,25.81,80,57
23-Jul-16,18092.92,18353.30 ,24.51,76,58
23-Jul-16,16634.85,16841.10 ,22.68,73,58
23-Jul-16,15131.16,15513.40 ,22.89,72,58
24-Jul-16,13848.76,14697.60 ,21.82,71,58
24-Jul-16,12971.3,14490.50 ,22.07,70,58
24-Jul-16,12357.23,14110.90 ,21.50,68,58
24-Jul-16,11949.83,13685.50 ,19.74,68,59
24-Jul-16,11733.35,13367.50 ,9.09,67,58
24-Jul-16,11614.92,13256.90 ,20.39,66,58
24-Jul-16,11945.36,13522.40 ,17.67,66,58
24-Jul-16,12983.88,14294.90 ,-61.76,69,59
24-Jul-16,14275.62,14796.60 ,-21.40,73,60
24-Jul-16,15479.63,15513.70 ,21.92,76,60
24-Jul-16,16476.88,16530.50 ,24.05,79,59
24-Jul-16,17335.7,17451.00 ,26.51,81,58
24-Jul-16,18008.5,18092.40 ,29.70,82,58
24-Jul-16,18460.68,18558.90 ,33.39,85,57
24-Jul-16,18975.16,18731.60 ,40.16,86,57
24-Jul-16,19504.31,19240.30 ,41.89,87,57
24-Jul-16,19995.86,19660.60 ,44.11,86,56
24-Jul-16,20366.76,19649.50 ,53.14,85,57
24-Jul-16,20225.34,19554.60 ,43.97,84,56
24-Jul-16,19607.76,19070.00 ,33.99,82,56
24-Jul-16,19233.66,18794.20 ,32.03,79,58
24-Jul-16,18418.6,17888.90 ,35.92,75,59
24-Jul-16,16776.94,16221.10 ,25.70,74,58
24-Jul-16,15127.42,15371.10 ,23.44,73,58
25-Jul-16,13909.9,14150.50 ,20.69,70,60
25-Jul-16,13102.59,13712.30 ,6.04,69,59
25-Jul-16,12591.89,13224.10 ,0.65,69,60
25-Jul-16,12316.53,12911.30 ,13.83,66,59
25-Jul-16,12454.11,12994.10 ,12.65,68,59
25-Jul-16,13093.79,13241.10 ,14.16,65,59
25-Jul-16,14454.26,13996.60 ,8.77,66,59
25-Jul-16,16090.45,16100.50 ,15.84,70,61
25-Jul-16,17402.68,17421.50 ,25.03,72,63
25-Jul-16,18669.15,18532.20 ,40.88,77,64
25-Jul-16,20025.85,20079.30 ,41.64,81,65
25-Jul-16,21212.02,21075.90 ,62.02,84,64
25-Jul-16,22083.91,21667.80 ,88.59,86,65
25-Jul-16,22989.24,22413.50 ,84.57,87,65
25-Jul-16,23415.08,22702.10 ,113.91,87,65
25-Jul-16,23371.15,22713.90 ,99.02,87,66
25-Jul-16,23107.22,22595.60 ,71.07,85,67
25-Jul-16,22896.08,22367.30 ,62.25,86,68
25-Jul-16,22344.63,21726.70 ,76.86,84,66
25-Jul-16,21718.1,21068.70 ,50.74,82,67
25-Jul-16,21246.94,20898.80 ,63.51,78,68
25-Jul-16,20182.29,19795.70 ,30.20,77,69
25-Jul-16,18447.96,18311.10 ,25.94,76,70
25-Jul-16,16755.88,16615.00 ,24.25,75,69
26-Jul-16,15440.07,15676.20 ,24.77,75,68
26-Jul-16,14557.2,15200.50 ,22.26,75,67
26-Jul-16,13987.27,14853.20 ,15.79,73,67
26-Jul-16,13630.51,14321.90 ,17.64,73,66
26-Jul-16,13656.13,14477.80 ,21.22,71,66
26-Jul-16,14276.15,14755.80 ,21.72,71,65
26-Jul-16,15690.8,15592.50 ,13.60,71,65
26-Jul-16,17464.69,16830.20 ,23.49,73,66
26-Jul-16,18760.5,18035.20 ,25.48,77,66
26-Jul-16,19795.49,19142.10 ,23.76,80,64
26-Jul-16,20737.18,20323.20 ,28.71,83,63
26-Jul-16,21504.3,21241.00 ,33.86,85,62
26-Jul-16,22045.95,21770.20 ,35.31,87,60
26-Jul-16,22696.15,22456.40 ,38.22,88,60
26-Jul-16,23112.15,22839.90 ,33.65,89,59
26-Jul-16,23379.22,22892.10 ,33.20,89,59
26-Jul-16,23602.04,22801.50 ,49.79,90,59
26-Jul-16,23583.49,22714.50 ,41.93,89,58
26-Jul-16,23087.11,21950.50 ,48.23,89,58
26-Jul-16,22305.3,21205.90 ,37.74,87,58
26-Jul-16,21693.93,20866.40 ,30.28,84,58
26-Jul-16,20617.8,19626.80 ,34.38,81,59
26-Jul-16,18627.88,18065.60 ,25.49,79,60
26-Jul-16,16664.83,16361.10 ,23.30,76,60
27-Jul-16,15188.58,14854.90 ,23.93,75,60
27-Jul-16,14169.91,14404.70 ,22.42,74,60
27-Jul-16,13495.89,14243.30 ,21.06,72,60
27-Jul-16,13112.28,13744.30 ,17.35,70,60
27-Jul-16,13101.7,13821.60 ,18.49,69,60
27-Jul-16,13632.9,14013.90 ,19.42,68,59
27-Jul-16,14944.87,14842.00 ,23.16,68,59
27-Jul-16,16666.49,16199.80 ,29.89,72,60
27-Jul-16,17991.73,17326.40 ,26.83,76,61
27-Jul-16,19080.11,18373.90 ,32.26,79,61
27-Jul-16,20158.61,19855.90 ,34.20,81,61
27-Jul-16,21061.38,20821.40 ,45.08,83,61
27-Jul-16,21774.49,21483.20 ,38.09,85,59
27-Jul-16,22351.66,22229.20 ,36.08,87,58
27-Jul-16,22787.56,22614.00 ,41.55,88,59
27-Jul-16,23078.82,22831.90 ,53.08,87,58
27-Jul-16,23363.48,22825.50 ,64.82,87,58
27-Jul-16,23377.09,22432.20 ,78.13,88,57
27-Jul-16,22845.83,21640.10 ,97.26,87,58
27-Jul-16,22004.96,20862.00 ,45.39,86,58
27-Jul-16,21427.11,20580.20 ,43.88,82,60
27-Jul-16,20382.99,19319.90 ,39.73,79,61
27-Jul-16,18522.39,17373.80 ,42.05,77,61
27-Jul-16,16677.56,15830.80 ,31.51,75,62
28-Jul-16,15272.29,14677.10 ,30.28,74,63
28-Jul-16,14292.76,14315.10 ,25.76,73,62
28-Jul-16,13658.91,14154.70 ,26.11,72,63
28-Jul-16,13304.21,13798.10 ,23.09,71,63
28-Jul-16,13325.66,13880.30 ,22.96,70,62
28-Jul-16,13887.65,14100.00 ,27.11,68,62
28-Jul-16,15212.25,14601.80 ,26.37,69,61
28-Jul-16,16928.67,16478.90 ,26.38,72,63
28-Jul-16,18310.68,17494.00 ,32.37,76,62
28-Jul-16,19614.66,18665.90 ,33.75,80,62
28-Jul-16,20883.43,19966.20 ,45.17,83,62
28-Jul-16,21869.29,21107.20 ,56.91,86,62
28-Jul-16,22546.69,21750.20 ,55.97,87,61
28-Jul-16,23195.47,22579.70 ,56.88,88,61
28-Jul-16,23437.03,23067.50 ,77.16,88,62
28-Jul-16,23520.26,23058.30 ,108.28,88,62
28-Jul-16,23512.42,22982.70 ,68.31,88,62
28-Jul-16,23387.46,22558.20 ,78.20,87,62
28-Jul-16,22768.77,21986.70 ,53.27,88,63
28-Jul-16,22144.58,21084.30 ,48.81,85,63
28-Jul-16,21888.24,20808.60 ,52.81,80,66
28-Jul-16,20890.56,19481.60 ,37.46,79,67
28-Jul-16,19139.69,18101.30 ,37.16,78,68
28-Jul-16,17492.47,16249.60 ,42.58,77,68
29-Jul-16,16163.97,14671.10 ,30.20,77,68
29-Jul-16,15233.42,14368.40 ,35.90,76,68
29-Jul-16,14677.24,14106.30 ,38.39,75,68
29-Jul-16,14378.98,13743.20 ,33.98,74,69
29-Jul-16,14415.38,13646.20 ,31.24,73,69
29-Jul-16,15050.63,13808.90 ,56.85,73,69
29-Jul-16,16112.85,14685.20 ,44.17,72,68
29-Jul-16,17261.23,15992.60 ,44.10,72,68
29-Jul-16,18028.44,16911.20 ,40.62,72,68
29-Jul-16,18524.14,17499.50 ,34.65,72,68
29-Jul-16,18895.26,18352.40 ,27.30,73,69
29-Jul-16,19185.7,18600.70 ,29.43,74,69
29-Jul-16,19379.35,18684.10 ,31.69,76,68
29-Jul-16,19829.6,19110.20 ,41.96,79,67
29-Jul-16,20387.89,18945.00 ,52.62,81,65
29-Jul-16,20847.8,18876.60 ,75.54,83,65
29-Jul-16,21171.55,18639.50 ,132.84,83,64
29-Jul-16,21092.7,18423.40 ,159.95,82,64
29-Jul-16,20479.68,17952.40 ,61.24,81,65
29-Jul-16,19685.53,17285.10 ,92.64,80,66
29-Jul-16,19268.95,17112.50 ,89.04,77,66
29-Jul-16,18449.6,16247.30 ,40.08,74,66
29-Jul-16,17044.54,15094.50 ,61.00,73,66
29-Jul-16,15466.66,13606.40 ,35.72,72,67
30-Jul-16,14203.41,13622.80 ,41.49,71,66
30-Jul-16,13344.94,13058.80 ,28.36,70,66
30-Jul-16,12761.64,12545.20 ,26.48,70,65
30-Jul-16,12396.68,12045.60 ,24.91,70,64
30-Jul-16,12243.5,11834.20 ,27.10,68,63
30-Jul-16,12257.46,11769.70 ,30.96,68,61
30-Jul-16,12689.51,11705.80 ,44.61,67,60
30-Jul-16,13721.66,12714.70 ,26.16,69,59
30-Jul-16,14951.94,14056.10 ,24.21,72,59
30-Jul-16,15987.11,15150.70 ,24.18,74,58
30-Jul-16,16815.93,16013.40 ,23.41,77,59
30-Jul-16,17497.33,16499.20 ,38.36,79,58
30-Jul-16,18032.91,16707.00 ,45.16,80,59
30-Jul-16,18377.43,16896.30 ,58.76,81,58
30-Jul-16,18595.34,17134.10 ,44.28,82,58
30-Jul-16,18750.57,17244.70 ,52.41,82,59
30-Jul-16,18882.42,17457.20 ,76.61,83,60
30-Jul-16,18855.11,17506.90 ,102.94,81,62
30-Jul-16,18408.22,17093.00 ,65.27,79,63
30-Jul-16,17962.66,16857.00 ,25.82,76,64
30-Jul-16,17874.8,16754.10 ,46.56,74,65
30-Jul-16,17266.97,16147.50 ,31.04,72,66
30-Jul-16,16137.93,14929.10 ,27.16,71,66
30-Jul-16,14909.87,13895.60 ,27.49,71,66
31-Jul-16,13935.38,13240.40 ,37.23,71,66
31-Jul-16,13214.7,12702.20 ,37.11,71,67
31-Jul-16,12742.73,12566.70 ,49.61,70,67
31-Jul-16,12453.2,12198.30 ,33.49,70,67
31-Jul-16,12313.46,12289.10 ,32.61,70,67
31-Jul-16,12357.69,12216.70 ,36.39,70,66
31-Jul-16,12566.97,12073.80 ,28.09,70,65
31-Jul-16,13163.45,12415.80 ,24.03,69,65
31-Jul-16,14060.98,12918.20 ,26.74,68,65
31-Jul-16,14862.63,13997.30 ,31.16,68,64
31-Jul-16,15423.43,14901.40 ,30.96,68,64
31-Jul-16,15790.51,15515.40 ,35.63,68,64
31-Jul-16,16006.61,15793.60 ,34.27,70,65
31-Jul-16,16104.38,15961.90 ,31.97,70,65
31-Jul-16,16167.24,16040.40 ,30.94,72,65
31-Jul-16,16322.23,16137.70 ,43.55,73,65
31-Jul-16,16597.04,16512.90 ,55.76,73,65
31-Jul-16,16815.95,16645.60 ,50.00,74,65
31-Jul-16,16701.5,16589.30 ,53.66,72,66
31-Jul-16,16544.82,16282.80 ,50.73,72,66
31-Jul-16,16551.45,16405.70 ,51.51,71,65
31-Jul-16,15904.71,15549.30 ,29.89,70,66
31-Jul-16,14713.37,14238.90 ,26.41,69,65
31-Jul-16,13489.31,13317.60 ,21.84,69,66
1-Aug-16,12593.02,13131.60 ,25.49,68,65
1-Aug-16,12027.89,12728.70 ,21.83,68,65
1-Aug-16,11692.35,12509.80 ,22.71,68,65
1-Aug-16,11586.88,12415.50 ,22.78,67,65
1-Aug-16,11833.84,12375.80 ,23.34,67,64
1-Aug-16,12608.76,12685.10 ,27.02,67,64
1-Aug-16,13832.05,13578.50 ,31.41,67,64
1-Aug-16,15187.97,15012.20 ,21.07,67,64
1-Aug-16,16140.93,16044.40 ,21.08,69,64
1-Aug-16,16903.6,16707.40 ,25.95,70,64
1-Aug-16,17485.68,17302.60 ,24.05,71,64
1-Aug-16,17909.27,17792.00 ,23.08,72,63
1-Aug-16,18148.61,18090.60 ,24.48,73,63
1-Aug-16,18372.55,18206.70 ,25.30,74,62
1-Aug-16,18428.35,18322.80 ,24.10,76,63
1-Aug-16,18316.82,18346.90 ,23.53,74,63
1-Aug-16,18229.81,18440.30 ,24.63,73,64
1-Aug-16,18130.27,18186.50 ,27.80,72,64
1-Aug-16,17740.72,17735.50 ,24.91,72,63
1-Aug-16,17409.02,17347.90 ,23.26,70,64
1-Aug-16,17288.57,17319.30 ,23.47,70,64
1-Aug-16,16411.32,16255.80 ,21.13,69,63
1-Aug-16,14984.52,14917.80 ,20.54,69,64
1-Aug-16,13617.82,13112.00 ,20.03,68,63
2-Aug-16,12585.23,12956.60 ,21.64,68,62
2-Aug-16,11959.62,12552.20 ,22.86,68,62
2-Aug-16,11587.03,12458.50 ,22.50,68,62
2-Aug-16,11444.64,12027.80 ,23.79,67,62
2-Aug-16,11611.45,12232.00 ,24.08,66,62
2-Aug-16,12363.68,12560.30 ,25.69,65,62
