,0,1,2,3,4,5,6,7,8,9,avg
42,1367.0636,1360.3428,1355.8728,1352.0072,1379.2917,1374.2369,1344.645,1341.7534,1375.9312,1342.2556,1359.34002
43,1313.0985,1281.1473,1269.3794,1314.1628,1295.0701,1288.0109,1294.3822,1278.576,1303.592,1264.0104,1290.14296
44,1211.5383,1186.334,1174.8684,1220.0239,1209.781,1197.421,1194.7539,1194.1106,1207.957,1207.507,1200.42951
45,1114.8586,1101.467,1090.5483,1120.4177,1092.8152,1084.42,1094.3809,1097.1986,1109.769,1100.417,1100.62923
46,1030.8066,1011.17456,1027.4087,1021.4264,1046.3931,999.92346,1012.5365,1035.7648,1043.6178,1034.9763,1026.402822
47,985.15173,962.3149,973.23303,981.9807,998.43274,964.76245,968.26746,974.23346,982.59344,975.25195,976.622186
48,1003.4224,987.91846,980.7285,994.82874,1000.7079,992.91516,981.3623,988.1614,1003.74805,991.98535,992.577826
49,993.85175,986.8268,994.3985,999.85925,989.81793,977.48236,972.8281,989.1532,995.1064,982.36914,988.169343
50,1011.9903,1012.0134,1028.3141,1041.1241,1028.7229,1011.7655,1005.9689,1011.56006,1019.7566,1006.97577,1017.819163
51,1087.5178,1084.5023,1101.8892,1109.7483,1099.2811,1070.7893,1072.6365,1079.0281,1095.6124,1071.8638,1087.28688
52,1173.281,1171.4971,1193.1779,1196.1809,1202.0922,1183.8411,1184.6804,1168.0454,1209.475,1180.3656,1186.26366
53,1271.7003,1270.5361,1252.4524,1289.1555,1288.836,1271.9185,1261.0511,1251.8835,1283.99,1253.0701,1269.45935
54,1316.3729,1292.0396,1308.008,1343.3513,1311.0237,1289.4053,1296.5283,1285.0679,1306.5815,1294.9167,1304.32952
55,1309.4261,1315.5032,1309.2361,1342.1145,1315.6414,1285.9158,1290.7458,1298.1357,1323.8064,1310.3223,1310.08473
56,1295.8777,1295.583,1291.8738,1333.3934,1281.3765,1254.5925,1283.4069,1298.2407,1306.388,1313.4734,1295.42059
57,1276.3489,1264.0391,1258.6685,1299.1951,1271.9587,1223.3809,1274.5359,1289.3883,1263.8807,1286.757,1270.81531
58,1271.2932,1240.9679,1240.8711,1285.2661,1234.1506,1247.812,1246.2198,1256.032,1275.7139,1275.6982,1257.40248
59,1281.0334,1236.1746,1220.1859,1262.1333,1245.5823,1244.1611,1236.626,1241.7646,1253.4021,1257.8956,1247.89589
60,1277.03,1248.1611,1246.4185,1287.4089,1256.082,1225.5403,1229.5112,1246.3256,1244.0021,1265.2634,1252.57431
61,1317.2759,1279.7058,1266.7572,1302.4778,1272.3999,1273.8145,1278.6919,1294.4569,1287.6145,1304.149,1287.73434
62,1372.953,1344.3414,1337.6664,1372.7969,1337.6083,1328.9172,1330.1178,1348.2031,1355.4578,1371.4192,1349.94811
63,1428.5627,1403.0903,1365.9795,1425.4581,1377.4314,1414.5459,1397.8865,1403.4583,1431.7886,1403.3577,1405.1559
