Date,RT_Demand,Hr_End,DA_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point,week,day,month,d_1,w_1
31-Jan-16,1303.07,16,1307.7,18.78,19.25,0,-0.47,10.41,10.66,0,-0.25,45,32,7,31,1,1302.28,1378.71
31-Jan-16,1363.02,17,1362.7,21.11,21.6,0,-0.49,12.88,13.14,0,-0.26,46,34,7,31,1,1354.39,1447.46
31-Jan-16,1473.71,18,1471,32.46,33.01,0,-0.55,17.86,18.19,0,-0.33,42,34,7,31,1,1458.34,1552.59
31-Jan-16,1463.62,19,1442.2,32.33,32.95,0,-0.62,19.43,19.79,0,-0.36,42,33,7,31,1,1432.27,1517.34
31-Jan-16,1409.48,20,1357.4,22.54,23.08,0,-0.54,16.63,17,0,-0.37,42,32,7,31,1,1384.6,1512.9
31-Jan-16,1327.5,21,1281.1,20.2,20.74,0,-0.54,15.56,16,0,-0.44,40,31,7,31,1,1321.59,1421.35
31-Jan-16,1225.83,22,1166.2,18.95,19.68,0,-0.73,11.7,12.13,0,-0.43,38,31,7,31,1,1237.53,1309.25
31-Jan-16,1099.8,23,1049.4,19.08,19.62,0,-0.54,-36.73,-38.23,0,1.5,35,31,7,31,1,1162.07,1202.87
31-Jan-16,1026.16,24,973.4,10.91,11.23,0,-0.32,-30.75,-32.08,0,1.33,36,31,7,31,1,1087.59,1128.55
1-Feb-16,982.59,1,890,4.85,4.96,0,-0.11,-7.56,-7.75,0,0.19,37,33,1,1,2,1034.56,1083.32
1-Feb-16,963.14,2,863.1,4.83,4.94,0,-0.11,11.78,12.1,0,-0.32,42,36,1,1,2,1004.05,1062.07
1-Feb-16,947.86,3,885.5,1,1.02,0,-0.02,15.04,15.53,0,-0.49,41,35,1,1,2,981.58,1053.62
1-Feb-16,960.69,4,859.8,1.45,1.49,0,-0.04,-40.82,-42.32,0,1.5,40,35,1,1,2,982.87,1066.76
1-Feb-16,1000.84,5,898.5,4.82,4.94,0,-0.12,-3.15,-3.24,0,0.09,41,33,1,1,2,992.42,1104.21
1-Feb-16,1115.97,6,1014.9,7.83,7.98,0,-0.15,17.67,18.35,0,-0.68,43,33,1,1,2,1031.89,1233.85
1-Feb-16,1287.08,7,1284.1,18,18.59,0,-0.59,19.47,20.36,0,-0.89,41,34,1,1,2,1104.07,1418.27
1-Feb-16,1352.92,8,1357.9,20.74,21.23,0,-0.49,16.77,17.52,0,-0.75,41,35,1,1,2,1180.22,1490.05
1-Feb-16,1350.91,9,1383.6,20.66,21.31,0,-0.65,13.91,14.58,0,-0.67,42,36,1,1,2,1264.47,1507.07
1-Feb-16,1365.1,10,1386.5,20.85,21.52,0,-0.67,13.38,14.04,0,-0.66,44,37,1,1,2,1321.3,1506.5
1-Feb-16,1364.68,11,1372.2,20.81,21.49,0,-0.68,12.69,13.35,0,-0.66,49,38,1,1,2,1329.02,1474.94
1-Feb-16,1343.17,12,1346.6,20.83,21.65,0,-0.82,13.89,14.67,0,-0.78,54,39,1,1,2,1326.02,1441.83
1-Feb-16,1320.65,13,1316.9,20.63,21.51,0,-0.88,15.75,16.65,0,-0.9,58,39,1,1,2,1312.94,1418.39
1-Feb-16,1301.95,14,1299.2,19.68,20.37,0,-0.69,14.9,15.76,0,-0.86,57,37,1,1,2,1305.91,1376.44
1-Feb-16,1290.41,15,1296.8,19.54,20.29,-0.08,-0.67,15.2,16.02,0,-0.82,57,30,1,1,2,1290.21,1376.47
1-Feb-16,1292.42,16,1330.9,19.53,20.53,-0.24,-0.76,12.98,13.64,0,-0.66,55,30,1,1,2,1303.07,1380.33
1-Feb-16,1353.83,17,1407.1,20.54,21.4,-0.11,-0.75,14.31,15.04,0,-0.73,51,28,1,1,2,1363.02,1444.75
1-Feb-16,1476.94,18,1523.5,30.94,32.17,-0.14,-1.09,18.31,19.26,0,-0.95,48,27,1,1,2,1473.71,1564.64
1-Feb-16,1479.5,19,1486.3,32.85,34.19,-0.18,-1.16,21.47,22.55,0,-1.08,46,28,1,1,2,1463.62,1551.41
1-Feb-16,1424.83,20,1388.3,24.14,25.26,-0.15,-0.97,23.36,24.6,0,-1.24,44,28,1,1,2,1409.48,1498.49
1-Feb-16,1343.91,21,1310.4,21.87,22.79,0,-0.92,22.27,23.51,0,-1.24,42,23,1,1,2,1327.5,1420.9
1-Feb-16,1240.66,22,1198.5,19.36,20.43,0,-1.07,15.35,16.34,0,-0.99,40,20,1,1,2,1225.83,1316.96
1-Feb-16,1133.55,23,1075.3,17.7,18.47,0,-0.77,6.23,6.67,0,-0.44,38,20,1,1,2,1099.8,1209.42
1-Feb-16,1054.87,24,993.9,15.47,15.74,0.01,-0.28,-19.54,-20.3,0,0.76,33,22,1,1,2,1026.16,1138.95
2-Feb-16,1025.6,1,991,12.36,12.83,0,-0.47,11.98,12.53,0,-0.55,32,23,2,2,2,982.59,1088.2
2-Feb-16,1003.14,2,964.6,8.72,8.97,0,-0.25,6.16,6.42,0,-0.26,31,23,2,2,2,963.14,1070.09
2-Feb-16,991.22,3,950.3,6.73,6.9,0,-0.17,1.88,1.95,0,-0.07,29,22,2,2,2,947.86,1059.78
2-Feb-16,1007.37,4,958.2,6.9,7.08,0,-0.18,10.21,10.58,0,-0.37,25,20,2,2,2,960.69,1059.7
2-Feb-16,1041.06,5,1000.7,9.65,9.96,0,-0.31,12.14,12.61,0,-0.47,27,22,2,2,2,1000.84,1097.33
2-Feb-16,1159.18,6,1119.4,19.01,19.51,0,-0.5,16.1,16.72,0,-0.62,30,21,2,2,2,1115.97,1210.92
2-Feb-16,1340.85,7,1314.3,22.15,22.72,0,-0.57,20.74,21.42,0,-0.68,29,22,2,2,2,1287.08,1398.39
2-Feb-16,1395.58,8,1396.9,22.85,23.34,0,-0.49,19.06,19.65,0,-0.59,28,22,2,2,2,1352.92,1456.92
2-Feb-16,1387.9,9,1378.8,20.93,21.39,0,-0.46,22.93,23.71,0,-0.78,33,24,2,2,2,1350.91,1446.42
2-Feb-16,1368.02,10,1372.6,21.06,21.42,0,-0.36,22.8,23.6,0,-0.8,39,25,2,2,2,1365.1,1443.73
2-Feb-16,1349.6,11,1377.6,21.26,21.64,0,-0.38,18.41,19.06,0,-0.65,44,24,2,2,2,1364.68,1428.74
2-Feb-16,1318.23,12,1349.7,21.45,21.8,0,-0.35,18.19,18.82,0,-0.63,45,24,2,2,2,1343.17,1406.36
2-Feb-16,1301.96,13,1306.4,20.67,21.08,0,-0.41,17.14,17.74,0,-0.6,46,24,2,2,2,1320.65,1399.28
2-Feb-16,1297.64,14,1279.6,20.05,20.47,0,-0.42,17.21,17.82,0,-0.61,46,23,2,2,2,1301.95,1396.95
2-Feb-16,1277.39,15,1280.3,19.9,20.22,0,-0.32,17.86,18.5,0,-0.64,47,22,2,2,2,1290.41,1378.4
2-Feb-16,1304.51,16,1287.1,21.17,21.59,0,-0.42,17.86,18.5,0,-0.64,48,23,2,2,2,1292.42,1393.25
2-Feb-16,1354.14,17,1378.1,21.74,22.03,0,-0.29,18.52,19.18,0,-0.66,44,28,2,2,2,1353.83,1462.14
2-Feb-16,1479.74,18,1506.1,35.94,36.34,0,-0.4,16.89,17.37,0,-0.48,40,28,2,2,2,1476.94,1557.56
2-Feb-16,1480.94,19,1464.3,40.18,40.93,0,-0.75,20.49,21.05,0,-0.56,36,27,2,2,2,1479.5,1537.2
2-Feb-16,1441.76,20,1390.4,34.78,35.38,0,-0.6,18.77,19.28,0,-0.51,35,22,2,2,2,1424.83,1475.21
2-Feb-16,1370.02,21,1329.4,21.93,22.32,0,-0.39,17.43,17.93,0,-0.5,35,20,2,2,2,1343.91,1398.83
2-Feb-16,1277.65,22,1190.5,24.8,25.12,0,-0.32,16.23,16.68,0,-0.45,33,21,2,2,2,1240.66,1289.05
2-Feb-16,1157.93,23,1080.4,19.29,19.67,0,-0.38,17.12,17.58,0,-0.46,34,20,2,2,2,1133.55,1162.94
2-Feb-16,1080.73,24,985.7,18.64,18.96,0,-0.32,15.13,15.49,0,-0.36,33,18,2,2,2,1054.87,1084.97
3-Feb-16,1029.82,1,972.6,15.55,15.98,0,-0.43,13.87,14.32,0,-0.45,33,21,3,3,2,1025.6,1030.21
3-Feb-16,1013.42,2,942.4,13.78,14.15,0,-0.37,15.05,15.56,0,-0.51,34,25,3,3,2,1003.14,1011.44
3-Feb-16,1002.53,3,927,12.27,12.6,0,-0.33,15.73,16.18,0,-0.45,34,25,3,3,2,991.22,1025.72
3-Feb-16,1021.82,4,930.2,11.79,12.12,0,-0.33,15.84,16.24,0,-0.4,33,24,3,3,2,1007.37,999.95
3-Feb-16,1066.91,5,968.7,13.77,14.1,0,-0.33,27.57,28.17,0,-0.6,32,23,3,3,2,1041.06,1038.28
3-Feb-16,1165.6,6,1089.8,15.94,16.24,0,-0.3,39.09,39.74,0,-0.65,31,22,3,3,2,1159.18,1163.72
3-Feb-16,1351.38,7,1277.3,18.92,18.91,0,0.01,20.25,20.48,0,-0.23,32,23,3,3,2,1340.85,1348.03
3-Feb-16,1439.39,8,1395.6,21.65,21.58,0,0.07,18.75,18.96,0,-0.21,31,24,3,3,2,1395.58,1425.35
3-Feb-16,1455.02,9,1422,21.61,21.53,0,0.08,31.78,32.16,0,-0.38,32,24,3,3,2,1387.9,1429.99
3-Feb-16,1458.76,10,1453.2,20.68,20.69,0,-0.01,24.16,24.48,0,-0.32,34,26,3,3,2,1368.02,1437.11
3-Feb-16,1470.23,11,1440.2,21.73,21.76,0,-0.03,20.33,20.66,0,-0.33,42,35,3,3,2,1349.6,1424.57
3-Feb-16,1471.77,12,1424,21.65,21.79,0,-0.14,104.18,106.14,0,-1.96,41,37,3,3,2,1318.23,1396.87
3-Feb-16,1477.89,13,1407.8,21.29,21.46,0,-0.17,21.15,21.53,0,-0.38,41,39,3,3,2,1301.96,1366.92
3-Feb-16,1480.24,14,1408.2,19.5,19.68,0,-0.18,18.6,18.95,0,-0.35,42,40,3,3,2,1297.64,1369.74
3-Feb-16,1461.08,15,1390.3,19.08,19.36,-0.07,-0.21,19.45,19.82,0,-0.37,42,41,3,3,2,1277.39,1377.89
3-Feb-16,1475.28,16,1402.2,19.5,19.75,-0.02,-0.23,22.9,23.26,0,-0.36,43,42,3,3,2,1304.51,1396
3-Feb-16,1508.27,17,1465.5,19.65,19.9,-0.06,-0.19,22,22.27,0,-0.27,44,43,3,3,2,1354.14,1451.03
3-Feb-16,1572.68,18,1535.6,28.05,28.24,-0.08,-0.11,19.97,20.16,0,-0.19,45,44,3,3,2,1479.74,1560.37
3-Feb-16,1543.75,19,1515.4,28.18,28.54,-0.12,-0.24,17.3,17.56,0,-0.26,46,44,3,3,2,1480.94,1551.72
3-Feb-16,1472.21,20,1375.6,17.96,18.35,-0.1,-0.29,17.55,17.91,0,-0.36,47,46,3,3,2,1441.76,1509.36
3-Feb-16,1370.29,21,1299.8,18.21,18.91,-0.21,-0.49,16.46,16.93,0,-0.47,50,49,3,3,2,1370.02,1440.86
3-Feb-16,1251.6,22,1177.4,17.33,17.99,-0.26,-0.4,20.82,21.57,0,-0.75,41,40,3,3,2,1277.65,1343.7
3-Feb-16,1129.39,23,1049.7,13.86,14.56,-0.22,-0.48,14.51,15.1,0,-0.59,40,39,3,3,2,1157.93,1238.25
3-Feb-16,1058.65,24,934.5,9.49,9.97,-0.16,-0.32,11.66,12.13,0,-0.47,40,40,3,3,2,1080.73,1173.25
4-Feb-16,1008.55,1,1033.2,0.52,0.54,0,-0.02,14.07,14.65,0,-0.58,40,39,4,4,2,1029.82,1117.71
4-Feb-16,979.86,2,1008.4,0.01,0.01,0,0,15.72,16.42,0,-0.7,40,40,4,4,2,1013.42,1091.91
4-Feb-16,961.99,3,997.1,0,0,0,0,7.83,8.19,0,-0.36,41,39,4,4,2,1002.53,1083.54
4-Feb-16,966.91,4,1001.8,0,0,0,0,7.74,8.09,0,-0.35,42,41,4,4,2,1021.82,1091.67
4-Feb-16,995.53,5,1041.6,0.01,0.01,0,0,8.14,8.5,0,-0.36,42,42,4,4,2,1066.91,1143
4-Feb-16,1103.12,6,1076.6,9.47,9.78,0,-0.31,117.81,123.53,0,-5.72,38,38,4,4,2,1165.6,1263.86
4-Feb-16,1259.02,7,1293.6,16.48,16.9,0,-0.42,53.22,55.7,0,-2.48,42,42,4,4,2,1351.38,1467.09
4-Feb-16,1344.26,8,1374.3,23.63,24.1,0,-0.47,18.08,18.71,0,-0.63,47,46,4,4,2,1439.39,1515.7
4-Feb-16,1365.13,9,1325.6,17.24,17.65,0,-0.41,15.59,16.08,0,-0.49,45,45,4,4,2,1455.02,1505.94
4-Feb-16,1391,10,1337.6,17.42,17.83,0,-0.41,20.26,20.88,0,-0.62,45,45,4,4,2,1458.76,1492.17
4-Feb-16,1386.19,11,1372,18.88,19.27,0,-0.39,27.89,28.71,0,-0.82,47,46,4,4,2,1470.23,1461.97
4-Feb-16,1341.01,12,1379.5,18.39,18.76,0,-0.37,16.24,16.74,0,-0.5,48,46,4,4,2,1471.77,1420.69
4-Feb-16,1309.54,13,1345.5,19.04,19.44,0,-0.4,14.44,14.93,0,-0.49,52,44,4,4,2,1477.89,1395.62
4-Feb-16,1300.96,14,1327.5,19.1,19.47,0,-0.37,15.54,16.11,0,-0.57,54,38,4,4,2,1480.24,1385.16
4-Feb-16,1305.6,15,1275.6,16.93,17.34,0,-0.41,15.63,16.21,0,-0.58,53,34,4,4,2,1461.08,1362.01
4-Feb-16,1320.75,16,1280,18.83,19.26,0,-0.43,15.53,16.11,0,-0.58,52,34,4,4,2,1475.28,1391.62
4-Feb-16,1355.24,17,1340.4,23.69,24.11,0,-0.42,16.26,16.88,0,-0.62,51,33,4,4,2,1508.27,1455.22
4-Feb-16,1453.16,18,1472.8,31.76,32.16,0,-0.4,47.15,48.49,0,-1.34,48,34,4,4,2,1572.68,1568.38
4-Feb-16,1449.95,19,1462.6,31.01,31.46,0,-0.45,28.63,29.42,0,-0.79,47,34,4,4,2,1543.75,1559.48
4-Feb-16,1409.81,20,1398,28.91,29.47,0,-0.56,21.43,22.16,0,-0.73,45,33,4,4,2,1472.21,1513.13
4-Feb-16,1347.2,21,1370.9,21.9,22.27,0,-0.37,28.77,29.76,0,-0.99,44,31,4,4,2,1370.29,1442
4-Feb-16,1260.67,22,1247.4,18.49,18.76,0,-0.27,20.21,20.78,0,-0.57,43,32,4,4,2,1251.6,1340.2
4-Feb-16,1134.84,23,1092.6,16.65,17.06,0,-0.41,14.91,15.33,0,-0.42,43,30,4,4,2,1129.39,1225.32
4-Feb-16,1057.04,24,993.5,14.96,15.25,0,-0.29,15.95,16.41,0,-0.46,42,31,4,4,2,1058.65,1143.8
5-Feb-16,1010.83,1,948.2,22.41,23.04,0,-0.63,13.27,13.77,0,-0.5,42,30,5,5,2,1008.55,1092.21
5-Feb-16,994.03,2,914,22.29,22.94,0,-0.65,7.74,8.08,0,-0.34,41,29,5,5,2,979.86,1069.94
5-Feb-16,986.02,3,929.2,17.25,17.75,0,-0.5,7.74,8.1,0,-0.36,40,29,5,5,2,961.99,1055.15
5-Feb-16,990.06,4,934.3,18.3,18.82,0,-0.52,13.29,13.87,0,-0.58,40,30,5,5,2,966.91,1059.28
5-Feb-16,1027.54,5,940.3,22.54,23.11,0,-0.57,15.95,16.56,0,-0.61,39,29,5,5,2,995.53,1087.95
5-Feb-16,1133.39,6,1063,26.93,27.43,0,-0.5,11.91,12.35,0,-0.44,37,28,5,5,2,1103.12,1196.13
5-Feb-16,1287.68,7,1278.9,31.31,31.96,0,-0.65,-24.91,-25.83,0,0.92,33,31,5,5,2,1259.02,1380.61
5-Feb-16,1374.77,8,1396.2,29.32,30.22,0,-0.9,17.46,18.09,0,-0.63,33,32,5,5,2,1344.26,1469.5
5-Feb-16,1423.64,9,1419.2,24.41,24.99,0,-0.58,23.24,24.2,0,-0.96,33,31,5,5,2,1365.13,1476.57
5-Feb-16,1477.87,10,1417.9,25.6,26.34,0,-0.74,36.63,38.26,0,-1.63,32,31,5,5,2,1391,1490.67
5-Feb-16,1512.34,11,1412.5,28.07,28.96,0,-0.89,34.41,35.86,0,-1.45,31,30,5,5,2,1386.19,1497.79
5-Feb-16,1532.7,12,1396.1,27.61,28.39,0,-0.78,26.75,27.82,0,-1.07,31,30,5,5,2,1341.01,1485.4
5-Feb-16,1526.39,13,1340.5,27.93,28.92,0,-0.99,27.38,28.57,0,-1.19,30,29,5,5,2,1309.54,1464.34
5-Feb-16,1514.66,14,1326.5,27.53,28.38,0,-0.85,27.75,29.09,0,-1.34,29,28,5,5,2,1300.96,1454.76
5-Feb-16,1498.31,15,1325.5,25.48,26.35,0,-0.87,21.84,22.93,0,-1.09,29,27,5,5,2,1305.6,1424.53
5-Feb-16,1477.08,16,1334.4,24.99,25.79,0,-0.8,18.75,19.75,0,-1,28,27,5,5,2,1320.75,1429.76
5-Feb-16,1494.35,17,1380.3,27.44,28.42,0,-0.98,18.57,19.6,0,-1.03,27,25,5,5,2,1355.24,1463.07
5-Feb-16,1570.44,18,1471.7,44.52,46.38,0,-1.86,21.04,22.18,0,-1.14,28,24,5,5,2,1453.16,1527.09
5-Feb-16,1554.42,19,1456.6,43.12,45.13,0,-2.01,22.81,24.16,0,-1.35,29,22,5,5,2,1449.95,1499.6
5-Feb-16,1497.29,20,1430.2,31.37,32.76,0,-1.39,20.65,21.89,0,-1.24,29,17,5,5,2,1409.81,1455.31
5-Feb-16,1444.3,21,1364.2,26.92,27.92,0,-1,21.43,22.67,0,-1.24,27,15,5,5,2,1347.2,1388.93
5-Feb-16,1357.78,22,1265.9,25.41,26.44,0,-1.03,21.55,22.78,0,-1.23,26,13,5,5,2,1260.67,1317.68
5-Feb-16,1253.86,23,1152.2,22.38,23.13,0,-0.75,21.49,22.68,0,-1.19,24,14,5,5,2,1134.84,1217.12
5-Feb-16,1175.44,24,1056.3,22.6,22.96,0,-0.36,14.52,15.35,0,-0.83,24,12,5,5,2,1057.04,1139.52
6-Feb-16,1138.96,1,985.6,41.31,43.14,0,-1.83,20.36,21.49,0,-1.13,22,13,6,6,2,1010.83,1082.49
6-Feb-16,1111.73,2,941.9,36.57,38,0,-1.43,22.57,23.62,0,-1.05,19,12,6,6,2,994.03,1054.83
6-Feb-16,1111.16,3,903.7,34.64,35.99,0,-1.35,19.65,20.47,0,-0.82,17,13,6,6,2,986.02,1042.74
6-Feb-16,1097.96,4,903.6,32.22,33.52,0,-1.3,18.92,19.67,0,-0.75,14,12,6,6,2,990.06,1037.23
6-Feb-16,1106.25,5,963.2,28.05,29.02,0,-0.97,16.6,17.32,0,-0.72,15,11,6,6,2,1027.54,1039.84
6-Feb-16,1159.75,6,1023,25.38,26.37,0,-0.99,13.32,13.89,0,-0.57,14,12,6,6,2,1133.39,1091.1
6-Feb-16,1243.5,7,1138.3,22.48,23.32,0,-0.84,19.49,20.3,0,-0.81,13,11,6,6,2,1287.68,1181.28
6-Feb-16,1318.41,8,1236.1,20.67,21.31,0,-0.64,21.31,22.09,0,-0.78,13,10,6,6,2,1374.77,1269.65
6-Feb-16,1370.8,9,1309,23.99,24.6,0,-0.61,29.59,30.48,0,-0.89,13,11,6,6,2,1423.64,1336.91
6-Feb-16,1392.35,10,1337.5,32.48,33.33,0,-0.85,31.24,32.16,0,-0.92,22,16,6,6,2,1477.87,1359.87
6-Feb-16,1381.96,11,1331.9,30.97,31.77,0,-0.8,30.16,31.04,0,-0.88,26,18,6,6,2,1512.34,1361.52
6-Feb-16,1355.38,12,1319.1,27.7,28.43,0,-0.73,25.37,26.13,0,-0.76,29,20,6,6,2,1532.7,1339.04
6-Feb-16,1300.66,13,1257.8,25.69,26.36,0,-0.67,24.18,24.96,0,-0.78,32,22,6,6,2,1526.39,1328.75
6-Feb-16,1289.96,14,1240.7,22.62,23.23,0,-0.61,21.44,22.23,0,-0.79,33,24,6,6,2,1514.66,1305.57
6-Feb-16,1276.27,15,1224.1,22.49,23.14,0,-0.65,20.73,21.47,0,-0.74,35,25,6,6,2,1498.31,1280.44
6-Feb-16,1284.98,16,1244.4,22.22,22.98,0,-0.76,21.96,22.81,0,-0.85,35,24,6,6,2,1477.08,1302.28
6-Feb-16,1327.05,17,1314.7,22.56,23.2,0,-0.64,21.1,21.91,0,-0.81,35,27,6,6,2,1494.35,1354.39
6-Feb-16,1439.38,18,1450.4,30.14,31.05,0,-0.91,28.31,29.46,0,-1.15,34,26,6,6,2,1570.44,1458.34
6-Feb-16,1439.12,19,1433.3,35.15,36.32,0,-1.17,35.55,37.26,0,-1.71,33,26,6,6,2,1554.42,1432.27
6-Feb-16,1387.96,20,1367.7,25.73,26.53,0,-0.8,23.67,24.74,0,-1.07,32,25,6,6,2,1497.29,1384.6
6-Feb-16,1332.87,21,1307.6,24.57,25.52,0,-0.95,22.36,23.47,0,-1.11,32,25,6,6,2,1444.3,1321.59
6-Feb-16,1261.8,22,1209.5,22.99,23.93,0,-0.94,21.79,23.06,0,-1.27,32,24,6,6,2,1357.78,1237.53
6-Feb-16,1169.04,23,1094.3,21.9,23.04,0,-1.14,21.04,22.43,0,-1.39,31,24,6,6,2,1253.86,1162.07
6-Feb-16,1107.04,24,996.7,22.48,23.2,0,-0.72,17.06,18.14,0,-1.08,30,24,6,6,2,1175.44,1087.59
7-Feb-16,1051.73,1,978.7,25.33,26.27,0,-0.94,20.15,21.2,0,-1.05,29,23,7,7,2,1138.96,1034.56
7-Feb-16,1024.14,2,939.9,25.26,26.16,0,-0.9,21.47,22.5,0,-1.03,28,23,7,7,2,1111.73,1004.05
7-Feb-16,1012.17,3,926,23.77,24.66,0,-0.89,18.07,18.96,0,-0.89,28,22,7,7,2,1111.16,981.58
7-Feb-16,1006.57,4,928.9,22.11,22.95,0,-0.84,14.05,14.79,0,-0.74,28,22,7,7,2,1097.96,982.87
7-Feb-16,1011.01,5,933.9,21.94,22.77,0,-0.83,7.33,7.8,0,-0.47,27,21,7,7,2,1106.25,992.42
7-Feb-16,1051.45,6,956.3,25.01,26.21,0,-1.2,17.83,18.92,0,-1.09,27,21,7,7,2,1159.75,1031.89
7-Feb-16,1120.97,7,1084.4,21.65,22.61,0,-0.96,17.15,18.23,0,-1.08,26,21,7,7,2,1243.5,1104.07
7-Feb-16,1207.21,8,1165.5,21.55,22.33,0,-0.78,8.19,8.62,0,-0.43,22,20,7,7,2,1318.41,1180.22
7-Feb-16,1286.52,9,1262.9,18.97,19.63,0,-0.66,17.08,17.9,0,-0.82,25,20,7,7,2,1370.8,1264.47
7-Feb-16,1329.48,10,1311.9,22.28,23,0,-0.72,9.25,9.67,0,-0.42,32,21,7,7,2,1392.35,1321.3
7-Feb-16,1325.47,11,1314.9,22.22,23.05,0,-0.83,17.05,17.8,0,-0.75,37,22,7,7,2,1381.96,1329.02
7-Feb-16,1320.55,12,1295.9,22.19,23.05,0,-0.86,17.97,18.77,0,-0.8,39,22,7,7,2,1355.38,1326.02
7-Feb-16,1317.36,13,1243,23.25,24.16,0,-0.91,17.09,17.82,0,-0.73,41,22,7,7,2,1300.66,1312.94
7-Feb-16,1288.92,14,1222.9,22.28,23.22,0,-0.94,16.78,17.48,0,-0.7,42,21,7,7,2,1289.96,1305.91
7-Feb-16,1287.31,15,1203.9,22.06,22.97,0,-0.91,17.36,18.09,0,-0.73,43,22,7,7,2,1276.27,1290.21
7-Feb-16,1301.3,16,1217.8,21.98,22.94,0,-0.96,10.8,11.29,0,-0.49,42,23,7,7,2,1284.98,1303.07
7-Feb-16,1359.1,17,1288.9,24.53,25.45,0,-0.92,16.89,17.54,0,-0.65,40,23,7,7,2,1327.05,1363.02
7-Feb-16,1498.55,18,1449.6,38.01,39.23,0,-1.22,36.99,38.37,0,-1.38,38,25,7,7,2,1439.38,1473.71
7-Feb-16,1477.1,19,1378.4,40.25,41.59,0,-1.34,36.85,38.35,0,-1.5,36,26,7,7,2,1439.12,1463.62
7-Feb-16,1404.99,20,1350.8,34.51,35.78,0,-1.27,18.56,19.25,0,-0.69,35,27,7,7,2,1387.96,1409.48
7-Feb-16,1342.81,21,1281.8,32.51,33.81,0,-1.3,15.01,15.55,0,-0.54,34,26,7,7,2,1332.87,1327.5
7-Feb-16,1257.45,22,1163.9,25.76,26.96,0,-1.2,18.13,18.95,0,-0.82,33,25,7,7,2,1261.8,1225.83
7-Feb-16,1180.82,23,1084.4,21.87,22.95,0,-1.08,12.92,13.63,0,-0.71,32,22,7,7,2,1169.04,1099.8
7-Feb-16,1111.66,24,979.1,22.5,23.14,0,-0.64,14.64,15.34,0,-0.7,31,17,7,7,2,1107.04,1026.16
8-Feb-16,1054.56,1,974.7,17.42,17.95,0,-0.53,21.49,22.29,0,-0.8,28,12,1,8,2,1051.73,982.59
8-Feb-16,1041.29,2,950.8,13.69,14.12,0,-0.43,22.92,23.87,0,-0.95,26,9,1,8,2,1024.14,963.14
8-Feb-16,1042.51,3,943.8,11.96,12.3,0,-0.34,15.71,16.43,0,-0.72,24,7,1,8,2,1012.17,947.86
8-Feb-16,1057.15,4,947.7,12.88,13.29,0,-0.41,23.29,24.37,0,-1.08,22,4,1,8,2,1006.57,960.69
8-Feb-16,1108.83,5,1002.7,15.09,15.52,0,-0.43,17.61,18.42,0,-0.81,20,1,1,8,2,1011.01,1000.84
8-Feb-16,1240.36,6,1120.7,25.69,26.13,0,-0.44,10.92,11.35,0,-0.43,18,0,1,8,2,1051.45,1115.97
8-Feb-16,1438.49,7,1359.9,23.38,23.51,0,-0.13,14.7,15.15,0,-0.45,17,-1,1,8,2,1120.97,1287.08
8-Feb-16,1522.06,8,1366.3,40.87,41.48,0,-0.61,22.07,22.8,0,-0.73,17,-1,1,8,2,1207.21,1352.92
8-Feb-16,1547.33,9,1405,35.42,36.19,0,-0.77,29.39,30.34,0,-0.95,16,0,1,8,2,1286.52,1350.91
8-Feb-16,1556.18,10,1406.7,32.24,33.14,0,-0.9,27.01,27.94,0,-0.93,16,1,1,8,2,1329.48,1365.1
8-Feb-16,1562.52,11,1404.7,33.97,34.93,0,-0.96,38.47,39.91,0,-1.44,17,1,1,8,2,1325.47,1364.68
8-Feb-16,1552.68,12,1385.8,34.93,35.87,0,-0.94,40.78,42.31,0,-1.53,18,2,1,8,2,1320.55,1343.17
8-Feb-16,1551.57,13,1371,34.65,35.74,0,-1.09,45.47,47.22,0,-1.75,18,5,1,8,2,1317.36,1320.65
8-Feb-16,1543.85,14,1333,33.89,34.98,0,-1.09,39.67,41.43,0,-1.76,19,9,1,8,2,1288.92,1301.95
8-Feb-16,1535.58,15,1314.5,36.86,38.28,0,-1.42,44.69,46.69,0,-2,18,13,1,8,2,1287.31,1290.41
8-Feb-16,1533.67,16,1319.5,36.92,38.28,0,-1.36,40.8,42.62,0,-1.82,18,14,1,8,2,1301.3,1292.42
8-Feb-16,1558.74,17,1420.7,32.19,33.5,-0.14,-1.17,42.57,44.63,0,-2.06,19,15,1,8,2,1359.1,1353.83
8-Feb-16,1657.81,18,1533,50.81,52.77,-0.18,-1.78,62.83,65.77,0,-2.94,19,15,1,8,2,1498.55,1476.94
8-Feb-16,1644.66,19,1542.7,51.54,53.78,-0.23,-2.01,52.65,54.99,0,-2.34,19,15,1,8,2,1477.1,1479.5
8-Feb-16,1584.63,20,1494.4,42.76,44.58,-0.24,-1.58,40.21,41.89,0,-1.68,19,15,1,8,2,1404.99,1424.83
8-Feb-16,1494.17,21,1408.9,32.29,33.66,-0.15,-1.22,36.24,37.88,0,-1.64,19,14,1,8,2,1342.81,1343.91
8-Feb-16,1384.28,22,1279,28.6,30.03,0,-1.43,29.39,30.88,0,-1.49,19,15,1,8,2,1257.45,1240.66
